documentId,paragraphText,sorted_compounds
US20030229089A1,"To a solution of diisopropylamine (0.78 g) in tetrahydrofuran (40 ml) is dropped a 1.6M solution of n-butyl lithium in hexane (4.82 ml) over a period of 3 minutes under cooling on dry ice in acetone bath. The mixture is stirred on the same bath for 30 minutes and thereto is added 2,6-dichloropyrazine 0.50 g in tetrahydrofuran 5 ml at the same temperature over a period of 15 minutes. After stirring for 1 hour, the mixture is poured into dry ice and stirred at room temperature for 1 hour. The mixture is diluted with 10% hydrochloric acid to be adjusted pH about 2 and extracted with ethyl acetate. The combined organic layer is extracted with an aqueous saturated sodium hydrogen carbonate solution. The water extract is washed with ethyl acetate and made acid with a 10% aqueous hydrochloric acid solution and extracted with ethyl acetate. The combined organic layer is washed with water and an aqueous saturated sodium chloride solution, dried over sodium sulfate and concentrated in vacuo. The residue is triturated with chloroform-hexane (1:1) to give 2-carboxy-3,5-dichloropyrazine 234 mg as a slightly brownish crystalline powder. mp 139-141° C., MS(m/z): 191(M−H)−","diisopropylamine | tetrahydrofuran | n-butyl lithium | hexane | dry ice | acetone | 2,6-dichloropyrazine | tetrahydrofuran | dry ice | hydrochloric acid | ethyl acetate | sodium hydrogen carbonate | water | ethyl acetate | ethyl acetate | water | sodium chloride | sodium sulfate | chloroform-hexane | 2-carboxy-3,5-dichloropyrazine"
US20160052854A1,"Prepared by coupling of α,α-difluoroacetophenone and 4-bromobenzotrifluoride or 4-chlorobenzotrifluoride under conditions A [yield: 89%] and conditions B [yield: 92% for reaction of aryl bromide and 84% for reaction of aryl chloride]. The title compound was isolated as a white solid after chromatography on silica with a Combiflash system (12 g column, 100:0→98:2 hexanes/EtOAc). 1H NMR (400 MHz, CDCl3) δ 8.07 (d, J=7.6 Hz, 2H), 7.75 (s, 4H), 7.63 (t, J=7.4 Hz, 1H), 7.49 (t, J=7.8 Hz, 2H). 13C {1H} NMR (101 MHz, CDCl3) δ 188.3 (t, J=31.3 Hz), 136.7 (t, J=25.3 Hz), 134.6, 133.0 (q, J=33.2 Hz), 131.7, 130.3 (t, J=2.9 Hz), 128.8, 126.4 (t, J=6.1 Hz), 125.8 (q, J=3.7 Hz), 123.5 (d, J=272.5 Hz), 116.4 (t, J=255.0 Hz). 19F NMR (376 MHz, CDCl3) δ −63.53 (s), −98.39 (s).","α,α-difluoroacetophenone | 4-bromobenzotrifluoride | 4-chlorobenzotrifluoride | aryl bromide | aryl chloride | title compound | silica | hexanes/EtOAc"
US07365085B2,"To a stirring solution of (S)-[3-(3-hydroxy-butoxy)-phenyl]-acetic acid methyl ester (589 mg, 2.47 mmol) and triethylamine (376 mg, 3.71 mmol) in dichloromethane (10 mL) at 0° C. was added p-toluenesulfonyl chloride (944 mg, 4.95 mmol). The reaction was then stirred at RT for 30 min. and refluxed overnight. The reaction mixture was poured into H2O (40 mL) and extracted three times with dichloromethane. The combined organic extracts were dried over sodium sulfate, filtered, and concentrated. The crude product was purified by column chromatography over silica gel (silica gel 60, EM Science) using 15% EtOAc:hexane as eluent to afford 0.61 g (63% yield) of the title compound as an oil: MS (ESI) (M+H+).",(S)-[3-(3-hydroxy-butoxy)-phenyl]-acetic acid methyl ester | triethylamine | dichloromethane | p-toluenesulfonyl chloride | H2O | dichloromethane | sodium sulfate | crude product | silica gel | silica gel | hexane | title compound
US07008950B1,"To 1-acetylisonipecotic acid (41.74 g, 243.8 mmol) was added thionyl chloride (200 mL), and the resulting mixture was stirred for 30 minutes. The mixture was diluted with petroleum ether. The precipitated solid was collected and washed with petroleum ether to afford 1-acetylisonipecotoyl chloride. This was added to a stirring mixture of cumene (120 mL) and aluminium chloride (69.6 g, 522 mmol) and the resulting mixture was stirred at 110° C. for 1 hour. The mixture was poured into ice, and extracted twice with ethyl acetate. The organic layers were combined, washed with brine, a dried over magnesium sulfate, filtered, and concentrated under reduced pressure. To the residue was added concentrated hydrochloric acid (100 mL), and the mixture was refluxed for 12 hours. The mixture was cooled to room temperature and was washed twice with diethyl ether. The aqueous solution was made basic with 8N sodium hydroxide solution and then extracted twice with ethyl acetate. The organic layers were combined, washed with an aqueous saturated sodium hydrogencarbonate, dried over magnesium sulfate, filtered, and concentrated under reduced pressure. The residue was crystallized from ethyl acetate-hexane to obtain the title compound (23.5 g, yield 41%).",1-acetylisonipecotic acid | thionyl chloride | petroleum ether | petroleum ether | 1-acetylisonipecotoyl chloride
US09079825B2,"N-(3-(3-(cycloheptylmethoxy)phenyl)propyl)-2,2,2-trifluoroacetamide was deprotected following the method used in Example 10 except that the MeOH:water mixture was 4:1. After the extractive work up, the residue was dissolved in hexanes, filtered through Celite and concentrated under reduced pressure. Example 14 was isolated in pure form without further manipulation. 1H NMR (400 MHz, CDCl3) δ 7.17 (t, J=7.6 Hz, 1H), 6.70-6.76 (m, 3H), 3.71 (d, J=6.8 Hz, 2H), 2.74 (t, J=7.2 Hz, 2H), 2.62 (t, J=8 Hz, 2H), 1.43-2.02 (m, 15H), 1.23-1.33 (m, 2H).","N-(3-(3-(cycloheptylmethoxy)phenyl)propyl)-2,2,2-trifluoroacetamide | MeOH | water | hexanes"
US20150210647A1,"To a suspension of 3-((trans-4-(tert-butyl)cyclohexyl)amino)isoquinoline-6-carboxylic acid (80 mg, 0.245 mmol, 1 eq) and methyl 4-aminobicyclo[2.2.2]octane-1-carboxylate hydrochloride (81 mg, 0.368 mmol, 1.5 eq) in DCM (30 mL) was added DIEA (95 mg, 0.735 mmol, 3 mmol) and HATU (140 mg, 0.368 mmol, 1.5 eq) at room temperature. The reaction mixture was stirred at room temperature for 16 h. The reaction mixture was concentrated in vacuum to give the crude product. The crude product was purified by Pre-HPLC to give methyl 4-(3-((trans-4-(tert-butyl)cyclohexyl)amino)isoquinoline-6-carboxamido)bicyclo[2.2.2]octane-1-carboxylate (73 mg, 61%) as a yellow solid. 1HNMR (400 MHz, CDCl3) δ: 8.64 (s, 1H), 7.92 (s, 1H), 7.80 (d, J=8.4 Hz, 1H), 7.52 (d, J=8.4 Hz, 1H), 6.86 (s, 1H), 6.02 (s, 1H), 3.69 (s, 3H), 3.32-3.34 (m, 1H), 2.21-2.24 (m, 2H), 2.08-2.12 (m, 6H), 1.91-2.01 (m, 8H), 1.40-1.43 (m, 2H), 1.14-1.20 (m, 3H), 0.91 (s, 9H).",3-((trans-4-(tert-butyl)cyclohexyl)amino)isoquinoline-6-carboxylic acid | methyl 4-aminobicyclo[2.2.2]octane-1-carboxylate hydrochloride | DCM | DIEA | HATU | crude product | crude product | methyl 4-(3-((trans-4-(tert-butyl)cyclohexyl)amino)isoquinoline-6-carboxamido)bicyclo[2.2.2]octane-1-carboxylate
US08466176B2,"To a solution of 6-[({[(1-methyl-1H-tetrazol-5-yl)(phenyl)methylene]amino}oxy)methyl]pyridine-2-carbaldehyde (1.8 g, 5.58 mmol, 1 eq.) in 10 ml of pyridine was added hydroxylamine hydrochloride 0.427 g, 6.14 mmol, 1.1 eq.). The reaction was stirred for 6 hrs and stood overnight. The pyridine was evaporated, and the residue was partitioned between EtOAc and water. The organic layer was separated, dried over MgSO4 and concentrated to give N-({6-[(hydroxyimino)methyl]pyridin-2-yl}methoxy)-1-(1-methyl-1H-tetrazol-5-yl)-1-phenylmethanimine (1.66 g, 88% yield) as a pale brown solid.",6-[({[(1-methyl-1H-tetrazol-5-yl)(phenyl)methylene]amino}oxy)methyl]pyridine-2-carbaldehyde | pyridine | pyridine | hydroxylamine hydrochloride | EtOAc | water | MgSO4 | N-({6-[(hydroxyimino)methyl]pyridin-2-yl}methoxy)-1-(1-methyl-1H-tetrazol-5-yl)-1-phenylmethanimine
US20150252037A1,"Prepared using General Procedure 5. To a stirred solution of (R)-tert-butyl 4-(5-(3-cyano-4-isopropoxyphenyl)thiophen-2-yl)-2,3-dihydro-1H-inden-1-ylcarbamate (15 mg, 0.03 mmol) in 1,4-dioxane (1 mL) was added 4N HCl solution in 1,4-dioxane (0.5 mL). The reaction mixture was stirred at room temperature for 16 h. Solvent was evaporated the resulting solid was dissolved 1:1 DMSO:MeOH (1 mL) and purified by preparative HPLC to afford 10 mg (90%) of (R)-5-(5-(1-amino-2,3-dihydro-1H-inden-4-yl)thiophen-2-yl)-2-isopropoxybenzonitrile 225 as a white solid. LCMS-ESI (m/z) calculated for C23H22N2OS: 374.2. found 358.1. [M-NH2]+, tR=2.69 min.","(R)-tert-butyl 4-(5-(3-cyano-4-isopropoxyphenyl)thiophen-2-yl)-2,3-dihydro-1H-inden-1-ylcarbamate | 1,4-dioxane | HCl | 1,4-dioxane | DMSO | MeOH | (R)-5-(5-(1-amino-2,3-dihydro-1H-inden-4-yl)thiophen-2-yl)-2-isopropoxybenzonitrile"
US07629353B2,"To a stirred solution of 0.50 g (3.10 mmol) 2-methyl-1H-indole-3-carboxylic acid (described in J. Heterocyclic Chem. 1977, 14, 1123) in 5 ml DMF was added 0.27 g (6.75 mmol) of NaH (60% in oil). The mixture was stirred at RT for 30 min. and then 0.39 ml (3.28 mmol) of benzyl bromid was added. The mixture was stirred an additional hour and then poured onto water and extracted with ethyl acetate. The combined organic phases were dried over Na2SO4 and concentrated in vacuo. Crystallization in Et2O afforded 1-Benzyl-2-methyl-1H-indole-3-carboxylic acid.",2-methyl-1H-indole-3-carboxylic acid | DMF | NaH | benzyl bromid | water | ethyl acetate | Na2SO4 | Et2O | 1-Benzyl-2-methyl-1H-indole-3-carboxylic acid
US04767743,"Employing 5 g. of 2-methylheptanoic acid and 7.6 ml. of oxalyl chloride and using the procedure of Preparation A2, 3.3 g. of the desired product was obtained, b.p. 32°-34 ° C./0.6 torr.",2-methylheptanoic acid | oxalyl chloride | A2 | desired product
US05283243,"2.4 g (=0.0076 m) of 2-(4-bromobutyl)-4-methyl-2H-1,4-benzothiazine-3(4H)-one, 1.49 g (=0.0076 m) of 4-phenyl-1,2,3,6-tetrahydropyridine hydrochloride and 3.09 g of triethylamine were introduced into 20 ml of toluene. The resulting suspension was heated for 10.5 hours with stirring. The mixture was worked up by cooling and introducing the suspension into 30 ml of 20% strength aqueous hydrochloric acid solution. The resulting precipitate was filtered out, and the aqueous phase was rendered alkaline and extracted with 200 ml of dichloromethane. The precipitate was introduced into an aqueous alkaline solution and extracted with 450 ml of dichloromethane. The combined dichloromethane extracts were washed, dried over sodium sulfate, and the solvent was distilled off. 2.1 g of 4-methyl-2-[4-(4-phenyl-1,2,3,6-tetrahydropyridin-1-yl)-butyl]-2H-1,4-benzothiazine-3(4H)-one were obtained as a beige-colored powder.","2-(4-bromobutyl)-4-methyl-2H-1,4-benzothiazine-3(4H)-one | 4-phenyl-1,2,3,6-tetrahydropyridine hydrochloride | triethylamine | toluene | hydrochloric acid | dichloromethane | dichloromethane | dichloromethane | sodium sulfate | 4-methyl-2-[4-(4-phenyl-1,2,3,6-tetrahydropyridin-1-yl)-butyl]-2H-1,4-benzothiazine-3(4H)-one"
US07388095B2,"To a solution of morpholin-4-yl-[5-(morpholin-2-ylmethoxy)-1-(2,2,2-trifluoro-ethyl)-1H-indol-2-yl]-methanone as trifluoroacetate salt (example 1, step 2, 120 mg, 1.0 eq.) in tetrahydrofuran (2 mL) were successively added water (0.004 mL, 1.1 eq.), acetone (0.019 mL, 1.5 eq.), acetic acid (0.040 mL, 3.0 eq.) and a solution of sodium cyanoborohydride in tetrahydrofuran (1M, 0.33 mL, 1.5 eq.). The reaction mixture was stirred at 55° C. overnight and concentrated in vacuo. Water (5 mL) and hydrochloric acid (1N, 1.5 mL) were added to the residue and the solution was washed with ethyl acetate and then basified by addition of an aqueous solution of potassium carbonate. The aqueous fraction was extracted with ethyl acetate and the combined organic layers were washed with brine. The organic residue was purified on silica, eluting with 98:2 dichloromethane/methanol, to yield 45 mg (43%) of the desired product as white foam. MS (m/e): 470.5 (MH+, 100%).","morpholin-4-yl-[5-(morpholin-2-ylmethoxy)-1-(2,2,2-trifluoro-ethyl)-1H-indol-2-yl]-methanone | trifluoroacetate | tetrahydrofuran | water | acetone | acetic acid | sodium cyanoborohydride | tetrahydrofuran | Water | hydrochloric acid | ethyl acetate | potassium carbonate | ethyl acetate | brine | silica | dichloromethane/methanol | desired product"
US04051254,"3,5-Dimethyl-4-aminophenyl N-methylcarbamate (1.0g., 0.0052 mole), prepared according to the general directions of A. T. Shulgin, U.S. Pat. No. 3,084,098 was dissolved in 5 ml. of pyridine. To this solution was added ethanesulfonyl chloride (0.68g., and 0.0053 mole) and after being stirred for about 20 minutes the reaction solution was warmed briefly at 42° C. Quenching the reaction solution in excess water yielded brown solids which upon being recrystallized from ethanol/water melted at 171°-73° C. (0.85g.).","3,5-Dimethyl-4-aminophenyl N-methylcarbamate | pyridine | ethanesulfonyl chloride | water | ethanol/water"
US09107898B2,"A mixture of (Z)-2-Hydroxy-11-(3-dimethylaminopropylidene)-6,11-dihydrodibenzo[b,e]oxepin (2.5 mg, 8.5×10−6 mol) was dissolved in a mixture of hydrochloric acid (1 mL) and methanol (9 mL) and heated at 140° C. (oil bath) for 4 hr. The product was isolated by means of HPLC and evaporation of solvents.","(Z)-2-Hydroxy-11-(3-dimethylaminopropylidene)-6,11-dihydrodibenzo[b,e]oxepin | hydrochloric acid | methanol"
US06472348B1,"0.08 g (0.21 mmol) of 3-(2-carboxy-7-chloro-5-fluorobenzofuran-4-yl)-1-methyl-6-trifluoromethyl-2-(1H)-pyridone was dissolved in 10 ml of ethanol, and 4.0 mg (0.04 mmol) of sulfuric acid was added thereto, followed by refluxing for 2 hours. Ethanol was distilled off under reduced pressure. Then, the obtained residue was poured into water and extracted with diethyl ether. After washing with water, the organic layer was dried over anhydrous magnesium sulfate. Diethyl ether was distilled off under reduced pressure. Then, the obtained crude crystals were washed with n-hexane to obtain 0.09 g (yield: 99%) of the desired product. Melting point: 118-120° C.",3-(2-carboxy-7-chloro-5-fluorobenzofuran-4-yl)-1-methyl-6-trifluoromethyl-2-(1H)-pyridone | ethanol | sulfuric acid | Ethanol | water | diethyl ether | water | magnesium sulfate | Diethyl ether | n-hexane | desired product
US04389417,"100 mg of (1-oxo-2-cyclopentyl-2-methyl-6,7-dichloro-5-indanyloxy)acetic acid are dissolved in 3 ml. of 0.1 N-sodium hydrogen carbonate solution. The solution is made up to 10 ml with water and sterilized.","(1-oxo-2-cyclopentyl-2-methyl-6,7-dichloro-5-indanyloxy)acetic acid | sodium hydrogen carbonate | water"
US08143271B2,"To 5-bromo-1H-pyrrolo[2,3-b]pyridine (67, 2.00 g, 0.0102 mol) in methylene chloride (120 mL), under an atmosphere of nitrogen, was added aluminum trichloride (8.20 g, 0.0615 mol). The reaction was stirred at room temperature for 60 minutes, then 2-fluoro-3-methoxy-benzoyl chloride (34, 2.12 g, 0.0112 mol, prepared from the corresponding carboxylic acid using the protocol of Example 1, Scheme 13, Step 4), dissolved in methylene chloride (20.0 mL), was added. After 2 hours, the reaction mixture was poured into water and extracted with ethyl acetate. The organic layer was washed with brine, dried over sodium sulfate, concentrated and purified by silica gel chromatography, eluting with 25% ethyl acetate in hexane to provide P-0265 (approx 2.6 g, 73%). MS (ESI) [M−H+]−=347, 349.","5-bromo-1H-pyrrolo[2,3-b]pyridine | methylene chloride | nitrogen | aluminum trichloride | 2-fluoro-3-methoxy-benzoyl chloride | carboxylic acid | methylene chloride | water | ethyl acetate | brine | sodium sulfate | silica gel | ethyl acetate | hexane"
US09006229B2,"To a solution of 26 (7.38 g, 30.0 mmol) in CCl4 (90 mL) was added NBS (5.61 g, 31.5 mmol) and dibenzoyl peroxide (727 mg, 3.0 mmol). The reaction was heated at 90° C. in a sealed reaction vessel for about 4 h. Then DBU (6.73 mL, 45.0 mmol) in CH2Cl2 (15 mL) was added. The mixture was heated a reflux for 30 min, then a 1 M HCl solution was added. The layers were separated, and the aqueous layer was extracted with CH2Cl2. The combined organic layers were washed with a brine solution. The organic layer was then dried, filtered, and concentrated in vacuo. The crude product was adsorbed on ˜30 g of silica then run through a plug of silica with 40% EtOAc/hexanes to give 5.2 g of 27. 1H-NMR: 400 MHz, (CD3OH) δ: 7.25 (s, 1H), 6.69 (s, 1H), 2.40 (s, 3H). LCMS-ESI+: calc'd for C8H7BrNOS: 243.9 (M+H+). Found: 244.1 (M+H+).",26 | CCl4 | NBS | dibenzoyl peroxide | DBU | CH2Cl2 | HCl | CH2Cl2 | brine | 27
US20140249132A1,"A mix of 6-[3-chloro-5-(1-chloroethyl)-6-methoxy-2-methylphenyl]morpholin-3-one (19.0 mg, 0.0597 mmol) (racemic mixture of two diastereomers from step 6) 3-methyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine (11 mg, 0.072 mmol), cesium carbonate (29 mg, 0.090 mmol) and potassium iodide (0.99 mg, 0.006 mmol) in N,N-dimethylformamide (0.19 mL) was heated at 140° C. for 1 hour. The mixture was diluted with ether, washed with water, concentrated and purified by preparative LCMS (pH 10) using RP-HPLC (XBridge C18 column, eluting with a gradient of acetonitrile/water containing 0.1% ammonium hydroxide, at flow rate of 30 mL/min) to give 2.5 mg, 10% of Peak 1 (single enantiomer, retention time 10.15 min) LCMS calculated for C20H24ClN6O3 (M+H)+: m/z=431.2. found: 431.1, and 2.7 mg, 10% of Peak 2 (single enantiomer, retention time 10.76 min) LCMS calculated for C20H24ClN6O3 (M+H)+: m/z=431.2. found: 431.1.","6-[3-chloro-5-(1-chloroethyl)-6-methoxy-2-methylphenyl]morpholin-3-one | 3-methyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine | cesium carbonate | potassium iodide | N,N-dimethylformamide | ether | water | acetonitrile/water"
US05726063,"This compound is prepared from commercial 4-fluorophenylhydrazine hydrochloride (Aldrich) and from commercial 2-acetylthiophene (Aldrich), according to the procedure 1.",4-fluorophenylhydrazine hydrochloride | 2-acetylthiophene
US07915424B2,"Add acetyl chloride (0.18 mL, 2.49 mmol) to a mixture of 5-bromo-2-fluorobenzylamine hydrochloride (500 mg, 2.08 mmol) in dichloromethane (8 mL) and diisopropylethylamine (0.90 mL, 5.20 mmol) and stir 3 h. Dilute with diethyl ether and separate the layers. Wash the organic layer twice with 1 N hydrochloric acid and once with an aqueous saturated solution of sodium chloride. Dry (sodium sulfate), filter, and concentrate to give the title compound as a white crystalline solid (490 mg, 96%).",acetyl chloride | 5-bromo-2-fluorobenzylamine hydrochloride | dichloromethane | diisopropylethylamine | diethyl ether | hydrochloric acid | sodium sulfate | title compound
US05364966,"To a mixture of 230 g (0,667 mol) of 2-[2-bromo-4-(3,5-difluorophenoxy)phenoxy]ethylamine, 81 g (0.80 mol) of triethylamine and 8 liter of toluene, there is added dropwise a solution of 70 g (0.67 mol) of cyclopropane carbonyl chloride in 2 liter of toluene with stirring at a temperature of from 5° C. to 10° C. After 2 hours, the reaction mixture is stirred at a room temperature for 15 hours. After the reaction is completed, the resultant mixture is washed twice with water, dried over anhydrous magnesium sulfate and concentrated under reduced pressure. The residue is subjected to silica gel chromatography to give N-{2-[2-bromo-4-(3,5-difluorophenoxy)phenoxy]ethyl}-cyclopropane carboxyamide.","2-[2-bromo-4-(3,5-difluorophenoxy)phenoxy]ethylamine | triethylamine | toluene | cyclopropane carbonyl chloride | toluene | resultant mixture | water | magnesium sulfate | N-{2-[2-bromo-4-(3,5-difluorophenoxy)phenoxy]ethyl}-cyclopropane carboxyamide"
