file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC6278386,"4.1. Chemicals and Reagents KSK05104 (Figure 1A) was synthesized, and its structural identity was spectroscopically determined. The NMR results are described below. (5-[4-(4-Fluorophenoxy)phenyl]methylene-3-{4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl}-2-thioxo-4-thiazolidinone dihydrochloride): 1H NMR (400 MHz, DMSO-d6) 2.20–2.21 (m, 2H), 2.81 (bs, 3H), 3.34–3.78 (m, 10H), 4.13 (t, J = 6.0 Hz, 2H), 7.08–7.12 (m, 4H), 7.18–7.23 (m, 2H), 7.27–7.33 (m, 4H), 7.70 (d, J = 9.0 Hz, 2H),7.80 (s, 1H), 11.76 (bs, 2H); 13C NMR (100 MHz, DMSO-d6) 23.8, 42.5, 48.7, 50.1, 53.6, 65.6, 115.4, 117.3, 117.5, 118.4, 121.9, 122.5, 122.6, 128.2, 128.3, 130.4, 132.5, 133.4, 151.4, 158.2, 159.2, 160.1, 160.6, 167.5, 194.5. Materials related to cell culture were obtained from Life Technologies Inc. (Grand Island, NY, USA) and Fluo-4/AM was obtained from Molecular Probes, Inc. (Eugene, OR, USA) Primary antibodies were purchased from Santa Cruz Biotechnology, Inc. (Santa Cruz, CA, USA) and Cell Signaling Technology (Danvers, MA, USA). A broad caspase inhibitor, z-VAD-fmk was purchased from Calbiochem (San Diego, CA, USA) and extraction kit for mitochondria was purchased from Active Motif. All of the other reagents were purchased from Sigma Chemical co. (St. Louis, MO, USA).  4.2. Cell Culture Human colon cancer cell lines HT-29 and HCT-116, human lung epithelial cell line L132 and human colon fibroblast cell line CCD-18Co were obtained from the Korean cell line bank (KCLB, Seoul, Korea) and immortalized ovarian surface epithelial cell line IOSE-80PC was kindly provided by Dr. Auersperg (University of British Columbia, Vancouver, BC, Canada) and A. Godwin (Fox Chase Cancer Center, Philadelphia, PA, USA). Cells were cultured in RPMI 1640 supplemented with 10% heat-inactivated fetal bovine serum (FBS), penicillin (100 units/mL) and streptomycin (100 µg/mL). The cells were cultured at 37 °C in an atmosphere of 5% CO2 in the presence or absence of KSK05104.",5-[4-(4-Fluorophenoxy)phenyl]methylene-3-{4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl}-2-thioxo-4-thiazolidinone dihydrochloride,O=C1N(C2=CC=C(OCCCN3CCN(C)CC3)C=C2)C(SC1=CC4=CC=C(OC5=CC=C(F)C=C5)C=C4)=S.[H]Cl.[H]Cl,"1H NMR (400 MHz, DMSO-d6) 2.20–2.21 (m, 2H), 2.81 (bs, 3H), 3.34–3.78 (m, 10H), 4.13 (t, J = 6.0 Hz, 2H), 7.08–7.12 (m, 4H), 7.18–7.23 (m, 2H), 7.27–7.33 (m, 4H), 7.70 (d, J = 9.0 Hz, 2H),7.80 (s, 1H), 11.76 (bs, 2H)","13C NMR (100 MHz, DMSO-d6) 23.8, 42.5, 48.7, 50.1, 53.6, 65.6, 115.4, 117.3, 117.5, 118.4, 121.9, 122.5, 122.6, 128.2, 128.3, 130.4, 132.5, 133.4, 151.4, 158.2, 159.2, 160.1, 160.6, 167.5, 194.5","400 MHz, DMSO-d6","2.20–2.21, 2.81, 3.34–3.78, 4.13, 7.08–7.12, 7.18–7.23, 7.27–7.33, 7.70, 7.80, 11.76","100 MHz, DMSO-d6","23.8, 42.5, 48.7, 50.1, 53.6, 65.6, 115.4, 117.3, 117.5, 118.4, 121.9, 122.5, 122.6, 128.2, 128.3, 130.4, 132.5, 133.4, 151.4, 158.2, 159.2, 160.1, 160.6, 167.5, 194.5"
PMC6278517," 2-(4-Methoxyphenyl)-4-(p-tolyl)pyrido[3,4]pyrazolo[4,3-d]pyrimidine (21): Starting from 10, using 4-methoxyphenylboronic acid as coupling reagent and following the general procedure B, the crude product was purified by flash chromatography on silica gel (EtOAc/petroleum ether, 1/9) to afford 21 as an orange solid in a 75% yield. M.p. 202–204 °C; Rf = 0.6 (EtOAc/petroleum ether, 1.5/8.5); IR (ATR diamond, cm−1): 2921, 2851, 1608, 1524, 1495, 1234, 1024, 750; 1H-NMR (400 MHz, CDCl3): δ = 8.98 (d, J = 8.5 Hz, 2H), 8.88 (d, J = 7.0 Hz, 1H), 8.71 (d, J = 8.5 Hz, 2H), 8.53 (d, J = 7.0 Hz, 1H), 7.50 (t, J = 7.0 Hz, 1H), 7.46 (d, J = 8.5 Hz, 2H) 7.38 (t, J = 7.0 Hz, 1H), 7.10 (d, J = 8.5 Hz, 2H), 3.94 (s, 3H), 2.52 (s, 3H); 13C-NMR (101 MHz, CDCl3): δ = 161.0 (Cq), 156.4 (Cq), 154.0 (Cq), 141.5 (Cq), 138.2 (Cq), 137.4 (Cq), 134.7 (Cq), 134.0 (Cq), 131.9 (Cq), 130.0 (2 × CH), 129.6 (2 × CH), 129.4 (2 × CH), 128.9 (CH), 123.1 (CH), 119.7 (CH), 119.2 (CH), 113.9 (2 × CH), 55.4 (OCH3), 21.7 (CH3); HRMS: m/z [M + H]+ calcd for C23H19N4O: 367.1554, found: 367.1553. ","2-(4-Methoxyphenyl)-4-(p-tolyl)pyrido[3,4]pyrazolo[4,3-d]pyrimidine",,"1H-NMR (400 MHz, CDCl3): δ = 8.98 (d, J = 8.5 Hz, 2H), 8.88 (d, J = 7.0 Hz, 1H), 8.71 (d, J = 8.5 Hz, 2H), 8.53 (d, J = 7.0 Hz, 1H), 7.50 (t, J = 7.0 Hz, 1H), 7.46 (d, J = 8.5 Hz, 2H) 7.38 (t, J = 7.0 Hz, 1H), 7.10 (d, J = 8.5 Hz, 2H), 3.94 (s, 3H), 2.52 (s, 3H)","13C-NMR (101 MHz, CDCl3): δ = 161.0 (Cq), 156.4 (Cq), 154.0 (Cq), 141.5 (Cq), 138.2 (Cq), 137.4 (Cq), 134.7 (Cq), 134.0 (Cq), 131.9 (Cq), 130.0 (2 × CH), 129.6 (2 × CH), 129.4 (2 × CH), 128.9 (CH), 123.1 (CH), 119.7 (CH), 119.2 (CH), 113.9 (2 × CH), 55.4 (OCH3), 21.7 (CH3)","400 MHz, CDCl3","8.98, 8.88, 8.71, 8.53, 7.50, 7.46  7.38, 7.10, 3.94, 2.52","101 MHz, CDCl3","161.0, 156.4, 154.0, 141.5, 138.2, 137.4, 134.7, 134.0, 131.9, 130.0, 129.6, 129.4, 128.9, 123.1, 119.7, 119.2, 113.9, 55.4, 21.7"
PMC6278665,"3.1.16. Characterization of Ethyl 1-(2-(4-(Benzothiazol-2-yl)piperazin-1-yl)-2-oxoethyl)-1H-1,2,3-triazole-4-carboxylate (5e) Colorless needles, 90%, m.p. 200–202 °C [decomposition]. IR (υ, cm−1): 1575 (C=C), 1610 (C=N), 1710 (C=O), 2940 (C-H al), 3035 (C-H ar). 1H-NMR: δ 1.32 (t, 3H, J = 8 Hz, CH3), 3.63–3.73 (m, 8H, 4 × NCH2), 4.30–4.35 (q, 2H, OCH2), 5.65 (s, 2H, CH2CO), 7.11 (t, 1H, J = 8 Hz, Ar-H), 7.31 (t, 1H, J = 8 Hz, Ar-H), 7.52 (d, 1H, J = 8 Hz, Ar-H), 7.82 (d, 1H, J = 8 Hz, Ar-H), 8.66 (s, 1H, CH-1,2,3-triazole). 13C-NMR: δ 14.6 (CH3); 41.5, 44.0, 48.0, 48.1, 51.5 (CH2); 61.0 (OCH2); 119.2, 121.7, 121.9, 126.5, 130.9, 131.3, 139.1, 152.7, 160.7, 164.6, 168.5 (Ar-C, C=N, C=O) ppm. EI-MS (m/z): 400.13 (M+). Anal. Calcd for C18H20N6O3S: C 53.99; H 5.03; N 20.99. Found: C 53.84; H 5.10; N 20.87. ","Ethyl 1-(2-(4-(Benzothiazol-2-yl)piperazin-1-yl)-2-oxoethyl)-1H-1,2,3-triazole-4-carboxylate",O=C(C1=CN(CC(N2CCN(C3=NC4=CC=CC=C4S3)CC2)=O)N=N1)OCC,"1H-NMR: δ 1.32 (t, 3H, J = 8 Hz, CH3), 3.63–3.73 (m, 8H, 4 × NCH2), 4.30–4.35 (q, 2H, OCH2), 5.65 (s, 2H, CH2CO), 7.11 (t, 1H, J = 8 Hz, Ar-H), 7.31 (t, 1H, J = 8 Hz, Ar-H), 7.52 (d, 1H, J = 8 Hz, Ar-H), 7.82 (d, 1H, J = 8 Hz, Ar-H), 8.66 (s, 1H, CH-1,2,3-triazole)","13C-NMR: δ 14.6 (CH3); 41.5, 44.0, 48.0, 48.1, 51.5 (CH2); 61.0 (OCH2); 119.2, 121.7, 121.9, 126.5, 130.9, 131.3, 139.1, 152.7, 160.7, 164.6, 168.5 (Ar-C, C=N, C=O) ppm",,"1.32, 3.63–3.73, 4.30–4.35, 5.65, 7.11, 7.31, 7.52, 7.82, 8.66",,"14.6, 41.5, 44.0, 48.0, 48.1, 51.5, 61.0, 119.2, 121.7, 121.9, 126.5, 130.9, 131.3, 139.1, 152.7, 160.7, 164.6, 168.5"
PMC6309922,"To a suspension of trans-4-hydroxyproline methyl ester (900 mg, 4.95 mmol) in CH2Cl2 (25 mL) were added DIPEA (1.41 mL, 10.9 mmol) and FmocCl (1.41 g, 5.45 mmol) at 0°C. After stirring at room temperature for 10 h, the reaction was quenched with water. The organic layer was separated and the aqueous layer was extracted with CH2Cl2. The combined organic layer was washed with brine, dried over MgSO4, filtered and concentrated under reduced pressure. The residue was subjected to silica gel column chromatography (55% to 75% ethyl acetate/hexane) to afford N-Fmoc-trans-4-hydroxyproline methyl ester (1.56 g, 86%) as a white solid. NMR signals were observed as 1:1 rotamers.  1H NMR (500 MHz, CDCl3): 7.75 (dd, J = 7.5, 2.5, 2H), 7.62-7.53 (m, 2H), 7.39 (t, J = 7.4 Hz, 2H), 7.30 (t, J = 7.4, 2H), 4.55-4.38 (m, 3H), 4.37-4.28 (m, 1H), 4.28-4.22 (m, 0.5H), 4.17-4.12 (m, 0.5H), 3.75-3.54 (m, 2H), 3.74 (s, 1.5H), 3.64 (s, 1.5H), 2.78 (br, 0.5H), 2.67 (br, 0.5H), 2.38-2.27 (m, 1H), 2.12-2.04 (m, 1H). 13C NMR (126 MHz, CDCl3) δ 173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46.  HRMS (ESI-TOF): m/z Calc. for C21H21NO5Na [M+Na]+: 390.1317, found: 390.1303. ",N-Fmoc-trans-4-hydroxyproline methyl ester,O[C@@H]1C[C@@H](C(OC)=O)N(C(OCC2C3=CC=CC=C3C4=CC=CC=C24)=O)C1,"1H NMR (500 MHz, CDCl3): 7.75 (dd, J = 7.5, 2.5, 2H), 7.62-7.53 (m, 2H), 7.39 (t, J = 7.4 Hz, 2H), 7.30 (t, J = 7.4, 2H), 4.55-4.38 (m, 3H), 4.37-4.28 (m, 1H), 4.28-4.22 (m, 0.5H), 4.17-4.12 (m, 0.5H), 3.75-3.54 (m, 2H), 3.74 (s, 1.5H), 3.64 (s, 1.5H), 2.78 (br, 0.5H), 2.67 (br, 0.5H), 2.38-2.27 (m, 1H), 2.12-2.04 (m, 1H)","13C NMR (126 MHz, CDCl3) δ 173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46","500 MHz, CDCl3","7.75, 7.62-7.53, 7.39, 7.30, 4.55-4.38, 4.37-4.28, 4.28-4.22, 4.17-4.12, 3.75-3.54, 3.74, 3.64, 2.78, 2.67, 2.38-2.27, 2.12-2.04","126 MHz, CDCl3","173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46"
PMC6315388,"2.2. N-(Fmoc)Alaninyl-azasulfurylphenylalaninyl-D-phenylalanine tert-butyl ester (9) A solution of AsF-peptide 8 (202 mg, 0.35 mmol) in t-BuOAc (1.00 mL) was treated with conc. H2SO4 (77.8 μL, 1.40 mmol), stirred at rt for 3 h, quenched with saturated NaHCO3 (10 mL), and extracted with EtOAc (4 × 15 mL). The organic layers were combined and evaporated to a residue, which was dissolved in water (3.5 mL), cooled in an ice bath, and treated with potassium carbonate (65 mg, 0.47 mmol) followed drop-wise with a solution of 9-fluorenylmethyl N-succinimidyl carbonate (Fmoc-OSu, 138 mg, 0.14 mmol) in 1,4-dioxane (6.5 mL). After stirring at 0 °C for 1 h and at rt for 4 h, brine was added (25 mL) to the mixture. The layers were separated and the aqueous phase was extracted with EtOAc (3 × 40 mL). The organic phases were combined, dried over MgSO4, filtered and evaporated. The residue was purified by flash chromatography [29] eluting with hexane:EtOAc 7:3 to afford carbamate 9 as a solid (123 mg, 53%): Rf 0.33 (hexane:EtOAc 7:3); mp 77 °C; [α]D20 −38.5° (CHCl3, c 1.00); 1H NMR (CDCl3, 400 MHz) δ 1.16 (3H, d, J = 6.2), 1.41 (9H, s), 3.10–3.15 (1H, m), 3.15–3.20 (1H, m), 4.05–4.10 (1H, m), 4.15 (1H, t, J = 6.4), 4.25–4.35 (2H, m), 4.45–4.65 (3H, m), 5.29 (1H, d, J = 6.9), 5.75 (1H, d, J = 6.6), 7.20–7.35 (12H, m), 7.40 (2H, t, J = 7.2), 7.50–7.60 (2H, m), 7.76 (2H, d, J = 7.6), 8.00 (1H, s); 13C NMR (CDCl3, 100 MHz) δ 18.3, 28.2, 39.1, 47.3, 49.4, 55.3, 57.6, 67.6, 83.3, 120.3, 125.4, 127.28, 127.38, 127.41, 128.02, 128.05, 128.56, 128.59, 128.8, 129.7, 130.3, 134.7, 136.2, 141.6, 143.9, 144.2, 156.3, 170.5, 171.7; IR (neat) vmax/cm−1 1155, 1252, 1369, 1454, 1502, 1703, 3263; HRMS (ESI) m/z calculated for C38H43N4O7S [M + H]+ 699.2847; found 699.2861. ",N-(Fmoc)Alaninyl-azasulfurylphenylalaninyl-D-phenylalanine tert-butyl ester,O=C(OC(C)(C)C)[C@@H](CC1=CC=CC=C1)N(S(=O)(NC([C@H](C)NC(OCC2C3=CC=CC=C3C4=CC=CC=C24)=O)=O)=O)C([C@H](CC5=CC=CC=C5)N)=O,"1H NMR (CDCl3, 400 MHz) δ 1.16 (3H, d, J = 6.2), 1.41 (9H, s), 3.10–3.15 (1H, m), 3.15–3.20 (1H, m), 4.05–4.10 (1H, m), 4.15 (1H, t, J = 6.4), 4.25–4.35 (2H, m), 4.45–4.65 (3H, m), 5.29 (1H, d, J = 6.9), 5.75 (1H, d, J = 6.6), 7.20–7.35 (12H, m), 7.40 (2H, t, J = 7.2), 7.50–7.60 (2H, m), 7.76 (2H, d, J = 7.6), 8.00 (1H, s)","13C NMR (CDCl3, 100 MHz) δ 18.3, 28.2, 39.1, 47.3, 49.4, 55.3, 57.6, 67.6, 83.3, 120.3, 125.4, 127.28, 127.38, 127.41, 128.02, 128.05, 128.56, 128.59, 128.8, 129.7, 130.3, 134.7, 136.2, 141.6, 143.9, 144.2, 156.3, 170.5, 171.7","CDCl3, 400 MHz","1.16, 1.41, 3.10–3.15, 3.15–3.20, 4.05–4.10, 4.15, 4.25–4.35, 4.45–4.65, 5.29, 5.75, 7.20–7.35, 7.40, 7.50–7.60, 7.76, 8.00","CDCl3, 100 MHz","18.3, 28.2, 39.1, 47.3, 49.4, 55.3, 57.6, 67.6, 83.3, 120.3, 125.4, 127.28, 127.38, 127.41, 128.02, 128.05, 128.56, 128.59, 128.8, 129.7, 130.3, 134.7, 136.2, 141.6, 143.9, 144.2, 156.3, 170.5, 171.7"
PMC6316914," For 5-(ethoxycarbonyl)-4-(1H-indol-2-yl)-6-methyl-3,4-dihydropyrimidin-2(1H)-one (entry 7a): Yield 91%, red powder; mp 264–266 °C; FT-IR (KBr, cm−1) ν max: 3070, 3001, 2802, 2718, 1713, 1583, 1545, 1463, 1429, 1326, 1282, 1213, 1103, 743. 1H NMR (DMSO-d6): 1.2(3H, t, J = 6.9 Hz, OCH2CH3), 2.24(3H, s, CH3), 3.4(2H, q, J = 7.2 Hz, OCH2CH3), 4.3(d, 1H, J = 3 Hz, –CH), 7.28–8.6(m, 6H, Ar–H and NH), 7.65(1H, s, NH), 12.4(1H, s, NH). 13C NMR (DMSO-d6): 14.557, 61.557, 104.765, 113.673, 115.089, 120.522, 122.703, 124.104, 125.192, 136.928, 138.55, 163.652. ","5-(ethoxycarbonyl)-4-(1H-indol-2-yl)-6-methyl-3,4-dihydropyrimidin-2(1H)-one",O=C1NC(C(N2)=CC3=C2C=CC=C3)C(C(OCC)=O)=C(C)N1,"1H NMR (DMSO-d6): 1.2(3H, t, J = 6.9 Hz, OCH2CH3), 2.24(3H, s, CH3), 3.4(2H, q, J = 7.2 Hz, OCH2CH3), 4.3(d, 1H, J = 3 Hz, –CH), 7.28–8.6(m, 6H, Ar–H and NH), 7.65(1H, s, NH), 12.4(1H, s, NH)","13C NMR (DMSO-d6): 14.557, 61.557, 104.765, 113.673, 115.089, 120.522, 122.703, 124.104, 125.192, 136.928, 138.55, 163.652",DMSO-d6,"1.2, 2.24, 3.4, 4.3, 7.28–8.6, 7.65, 12.4",DMSO-d6,"14.557, 61.557, 104.765, 113.673, 115.089, 120.522, 122.703, 124.104, 125.192, 136.928, 138.55, 163.652"
PMC6327263,"2.3.2. QMJ-2: 3-Hydroxy-2-(4-methylphenyl)-4H-1-benzopyran-4-oneYield = 72%, m. p. 250 ± 1°C uncorrected; IR (KBr): 3284.77 (-OH, Str), 1610.56 (C=O, Str), 1116.78 (C-O-C, Str), and 2916.37 (C-H, Str) cm−1; 1H NMR (DMSO-d6); δ = 2.395 (s, 3H, -CH3), 7.374 (t, 2H, Ar), 7.473 (d, 1H, Ar), 7.751 (m, 2H, Ar), 8.114 (t, 3H, Ar), and 9.555 (s, 1H, -OH) ppm; 13C NMR (DMSO-d6); δ = 21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, and 140.27 ppm. MS: m/z 251. ",3-Hydroxy-2-(4-methylphenyl)-4H-1-benzopyran-4-one,O=C1C(O)=C(C2=CC=C(C)C=C2)OC3=CC=CC=C13,"1H NMR (DMSO-d6); δ = 2.395 (s, 3H, -CH3), 7.374 (t, 2H, Ar), 7.473 (d, 1H, Ar), 7.751 (m, 2H, Ar), 8.114 (t, 3H, Ar), and 9.555 (s, 1H, -OH) ppm","13C NMR (DMSO-d6); δ = 21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, and 140.27 ppm",DMSO-d6,"2.395, 7.374, 7.473, 7.751, 8.114, 9.555",DMSO-d6,"21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, 140.27"
PMC6332020," N-(4-Chloro-5-methyl-2-(3-trifluoromethylbenzylthio)phenylsulfonyl)acetamide (22). Starting from 7 (0.459 g) and acetic acid (2.5 mL) the title compound 22 was obtained (0.367 g, 84%) after 2 h at reflux, followed by additional cooling an ice-box for 12 h: mp 126â€’130 Â°C; IR (KBr) 3221 (Nâ€“H), 3065 (Câ€“H arom.), 2986, 2855 (CH3, CH2), 1721 (C=O), 1448 (Nâ€“H), 1330, 1164 ( SO2) cmâˆ’1; 1H-NMR (200 MHz, DMSO-d6) Î´ 1.92 (s, 3H, CH3CO), 2.35 (s, 3H, CH3), 4.58 (s, 2H, SCH2),7.56â€’7.82 (m, 5H, H-3, arom.), 7.91 (s, 1H, H-6), 12.37 (s, 1H, NH) ppm; 13C-NMR (50 MHz, DMSO-d6) Î´ 19.22, 23.24, 35.66, 124.43, 124.51, 126.06, 126.13, 128.76, 129.10, 129.73, 129.87, 133.12, 133.36, 133.80, 135.11, 135.32, 138.11, 139.21, 168.82 ppm; anal. C 46.49, H 3.42, N 3.13% calcd for C17H15ClF3NO3S2, C 46.63, H 3.45, N 3.20%. ",N-(4-Chloro-5-methyl-2-(3-trifluoromethylbenzylthio)phenylsulfonyl)acetamide,CC(NS(=O)(C1=CC(C)=C(Cl)C=C1SCC2=CC=CC(C(F)(F)F)=C2)=O)=O,"1H-NMR (200 MHz, DMSO-d6) δ 1.92 (s, 3H, CH3CO), 2.35 (s, 3H, CH3), 4.58 (s, 2H, SCH2),7.56–7.82 (m, 5H, H-3, arom.), 7.91 (s, 1H, H-6), 12.37 (s, 1H, NH) ppm","13C-NMR (50 MHz, DMSO-d6) δ 19.22, 23.24, 35.66, 124.43, 124.51, 126.06, 126.13, 128.76, 129.10, 129.73, 129.87, 133.12, 133.36, 133.80, 135.11, 135.32, 138.11, 139.21, 168.82 ppm","200 MHz, DMSO-d6","1.92, 2.35, 4.58, 7.56–7.82, 7.91, 12.37","50 MHz, DMSO-d6","19.22, 23.24, 35.66, 124.43, 124.51, 126.06, 126.13, 128.76, 129.10, 129.73, 129.87, 133.12, 133.36, 133.80, 135.11, 135.32, 138.11, 139.21, 168.82"
PMC6332087,"3.11. Methyl 3-(3-Hydroxy-2-oxopyridin-1(2H)-yl) Propanoate (12) To a solution of 7 (5.5 g 50 mmol) in methyl acrylate (25 mL) was added CsF (0.5 g), and the reaction mixture was heated at reflux for 2 days. The excess methyl acrylate was removed in vacuo. The residue was resolved in hot MeCN, and filtered. The filtratate was evaporated to give the crude, which was recrystallized from ethanol gave 12 as a white solid (8.5 g, 87%). 1H-NMR (DMSO-d6) δ 9.04 (s, 1H), 7.12 (dd, J = 6.8, 1.5 Hz, 1H), 6.69 (dd, J = 7.2, 1.5 Hz, 1H), 6.08 (t, J = 7.0 Hz, 1H), 4.13 (t, J = 7.0 Hz, 2H), 3.59 (s, 3H), 2.76 (t, J = 6.9 Hz, 2H). 13C-NMR (DMSO-d6) δ 171.64, 158.13, 147.11, 128.85, 115.22, 105.69, 51.97, 45.66, 33.10. ",Methyl 3-(3-Hydroxy-2-oxopyridin-1(2H)-yl) Propanoate,O=C(OC)CCN1C=CC=C(O)C1=O,"1H-NMR (DMSO-d6) δ 9.04 (s, 1H), 7.12 (dd, J = 6.8, 1.5 Hz, 1H), 6.69 (dd, J = 7.2, 1.5 Hz, 1H), 6.08 (t, J = 7.0 Hz, 1H), 4.13 (t, J = 7.0 Hz, 2H), 3.59 (s, 3H), 2.76 (t, J = 6.9 Hz, 2H)","13C-NMR (DMSO-d6) δ 171.64, 158.13, 147.11, 128.85, 115.22, 105.69, 51.97, 45.66, 33.10",DMSO-d6,"9.04, 7.12, 6.69, 6.08, 4.13, 3.59, 2.76",DMSO-d6,"171.64, 158.13, 147.11, 128.85, 115.22, 105.69, 51.97, 45.66, 33.10"
PMC6332235," Diethyl 3-{4-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methyl]-1H-1,2,3-triazol-1-yl}-1-hydroxypropylphosphonate (16g): White powder, yield 98%; m.p. = 150–153 °C; IR (KBr): ν = 3330, 3208, 3133, 2989, 2932, 1728, 1690, 1643, 1572, 1410, 1204, 1023 cm−1; 1H-NMR (300 MHz, CD3OD): δ = 8.44 (s, 1H), 8.10 (s, 1H), 5.44 (s, 2H, CH2), 4.60 (dd, J = 7.9 Hz, J = 5.9 Hz, 2H, PCCCH2), 4.21–4.08 (m, 4H, 2 × POCH2CH3), 3.80 (ddd, J = 10.5 Hz, J = 7.1 Hz, J = 3.2 Hz, 1H, PCH), 2.43–2.03 (m, 2H, PCCH2), 1.31 (t, J = 7.1 Hz, 3H, POCH2CH3), 1.30 (t, J = 7.1 Hz, 3H, POCH2CH3); 13C-NMR (151 MHz, CD3OD): δ = 155.95, 154.99, 151.28, 141.57, 137.50, 124.47, 113.12, 63.67 (d, J = 168.1 Hz, PC), 63.09 (d, J = 7.1 Hz, POC), 62.73 (d, J = 7.1 Hz, POC), 46.42 (d, J = 15.6 Hz, PCCC), 38.76, 31.79 (d, J = 4.1 Hz, PCC) 15.43 (d, J = 5.4 Hz, POCC), 15.39 (d, J = 5.4 Hz, POCC); 31P-NMR (121.5 MHz, CD3OD): δ = 25.35 ppm. Anal. calcd. for C15H23N8O5P × 2H2O: C, 38.96; H, 5.89; N, 24.23. Found: C, 38.72; H, 5.91; N, 24.39. ","Diethyl 3-{4-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methyl]-1H-1,2,3-triazol-1-yl}-1-hydroxypropylphosphonate",O=P(C(O)CCN1N=NC(CN2C=NC3=C2N=C(N)NC3=O)=C1)(OCC)OCC,"1H-NMR (300 MHz, CD3OD): δ = 8.44 (s, 1H), 8.10 (s, 1H), 5.44 (s, 2H, CH2), 4.60 (dd, J = 7.9 Hz, J = 5.9 Hz, 2H, PCCCH2), 4.21–4.08 (m, 4H, 2 × POCH2CH3), 3.80 (ddd, J = 10.5 Hz, J = 7.1 Hz, J = 3.2 Hz, 1H, PCH), 2.43–2.03 (m, 2H, PCCH2), 1.31 (t, J = 7.1 Hz, 3H, POCH2CH3), 1.30 (t, J = 7.1 Hz, 3H, POCH2CH3)","13C-NMR (151 MHz, CD3OD): δ = 155.95, 154.99, 151.28, 141.57, 137.50, 124.47, 113.12, 63.67 (d, J = 168.1 Hz, PC), 63.09 (d, J = 7.1 Hz, POC), 62.73 (d, J = 7.1 Hz, POC), 46.42 (d, J = 15.6 Hz, PCCC), 38.76, 31.79 (d, J = 4.1 Hz, PCC) 15.43 (d, J = 5.4 Hz, POCC), 15.39 (d, J = 5.4 Hz, POCC)","300 MHz, CD3OD","8.44, 8.10, 5.44, 4.60, 4.21–4.08, 3.80, 2.43–2.03, 1.31, 1.30","151 MHz, CD3OD","155.95, 154.99, 151.28, 141.57, 137.50, 124.47, 113.12, 63.67, 63.09, 62.73, 46.42, 38.76, 31.79  15.43, 15.39"
