input,output,bio_label
"We have prepared <Prod*poly(p-quaterphenylene-2,2'-dicarboxylic acid*Prod> ) ( I ) by an adaptation of a Pd(0) cross coupling of boronic acids and aryl halidesI4 ( eq 1 ).","We have prepared <Prod*poly(p-quaterphenylene-2,2'-dicarboxylic acid*Prod> ) ( I ) by an adaptation of a <Catalyst_Reagents*Pd(0)*Catalyst_Reagents> cross coupling of boronic acids and aryl halidesI4 ( eq 1 ).","['O', 'O', 'O', 'B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We have prepared poly(p-quaterphenylene-2,2'-dicarboxylic acid ) ( <Prod*I*Prod> ) by an adaptation of a Pd(0) cross coupling of boronic acids and aryl halidesI4 ( eq 1 ).","We have prepared poly(p-quaterphenylene-2,2'-dicarboxylic acid ) ( <Prod*I*Prod> ) by an adaptation of a <Catalyst_Reagents*Pd(0)*Catalyst_Reagents> cross coupling of boronic acids and aryl halidesI4 ( eq 1 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"It has been revealed that thermal transformation of the enol AQM to the initial quinone <Prod*AQ*Prod> can occur as an intramolecular process via reverse transfer of a H atom , or as a second - order reaction.","It has been revealed that <Reaction*thermal transformation*Reaction> of the <Reactants*enol AQM*Reactants> to the initial quinone <Prod*AQ*Prod> can occur as an intramolecular process via reverse transfer of a H atom , or as a second - order reaction.","['O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"fluorescens ( ATCC 1 1250)4 , under the conditions described by Bild and Morris : resulted in <Prod*2-amino-4-hydroxy-4-phenylbutanoic acid*Prod> ( eq 2 ) , which was purified by preparative HPLC in nearly quantitative yield based on L-kynurenine.","fluorescens ( ATCC 1 1250)4 , under the conditions described by Bild and Morris : resulted in <Prod*2-amino-4-hydroxy-4-phenylbutanoic acid*Prod> ( eq 2 ) , which was purified by preparative HPLC in nearly quantitative yield based on L-kynurenine.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Cyclopentadiene reacts with both l a and le from the a-face to give the endo adducts <Prod*2a*Prod> and Ze , respectively , as the sole products.","<Reactants*Cyclopentadiene*Reactants> reacts with both <Reactants*l a*Reactants> and le from the a-face to give the endo adducts <Prod*2a*Prod> and Ze , respectively , as the sole products.","['B-Reactants', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Cyclopentadiene reacts with both l a and le from the a-face to give the endo adducts 2a and <Prod*Ze*Prod> , respectively , as the sole products.","<Reactants*Cyclopentadiene*Reactants> reacts with both l a and <Reactants*le*Reactants> from the a-face to give the endo adducts 2a and <Prod*Ze*Prod> , respectively , as the sole products.","['B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 Ozonolysis of 2a followed by treatment with 0.75 equiv of NaBH4 gave keto diol <Prod*4a*Prod> , which spontaneously cyclized to the pentacyclic ketal Sa.","4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 <Reaction*Ozonolysis*Reaction> of <Reactants*2a*Reactants> followed by treatment with 0.75 equiv of <Catalyst_Reagents*NaBH4*Catalyst_Reagents> gave keto diol <Prod*4a*Prod> , which spontaneously cyclized to the pentacyclic ketal Sa.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 Ozonolysis of 2a followed by treatment with 0.75 equiv of NaBH4 gave keto diol 4a , which spontaneously cyclized to the <Prod*pentacyclic ketal*Prod> Sa.","4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 Ozonolysis of 2a followed by treatment with 0.75 equiv of NaBH4 gave <Reactants*keto diol*Reactants> <Reactants*4a*Reactants> , which spontaneously <Reaction*cyclized*Reaction> to the <Prod*pentacyclic ketal*Prod> Sa.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'B-Reactants', 'O', 'O', 'O', 'B-Reaction', 'O', 'O', 'B-Prod', 'I-Prod', 'O']"
"4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 Ozonolysis of 2a followed by treatment with 0.75 equiv of NaBH4 gave keto diol 4a , which spontaneously cyclized to the pentacyclic ketal <Prod*Sa.*Prod>","4 Hz coupling constants observed between Hell and HC3 and between HCI4 and HC4 in Za and 2e suggests an endo geometry of the cycloadduct.21.22 Ozonolysis of 2a followed by treatment with 0.75 equiv of NaBH4 gave <Reactants*keto diol*Reactants> <Reactants*4a*Reactants> , which spontaneously <Reaction*cyclized*Reaction> to the pentacyclic ketal <Prod*Sa.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'B-Reactants', 'O', 'O', 'O', 'B-Reaction', 'O', 'O', 'O', 'O', 'B-Prod']"
~ Simultaneous syringe pump addition of cyclohexene oxide ( 1.5 equiv ) and titanocene monochloride dimer ( 1.5 equiv ) to a solution of carbene complex 1 cooled to -20 OC followed by quenching with ethereal HCl ( 3 equiv ) provided adducts <Prod*2*Prod> and 3 ( eq l ).,~ Simultaneous syringe pump addition of <Reactants*cyclohexene oxide*Reactants> ( 1.5 equiv ) and <Reactants*titanocene monochloride dimer*Reactants> ( 1.5 equiv ) to a solution of carbene complex <Reactants*1*Reactants> cooled to <Temperature*-20 OC*Temperature> followed by quenching with ethereal <Workup_reagents*HCl*Workup_reagents> ( 3 equiv ) provided adducts <Prod*2*Prod> and 3 ( eq l ).,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'B-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'B-Workup_reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O']"
~ Simultaneous syringe pump addition of cyclohexene oxide ( 1.5 equiv ) and titanocene monochloride dimer ( 1.5 equiv ) to a solution of carbene complex 1 cooled to -20 OC followed by quenching with ethereal HCl ( 3 equiv ) provided adducts 2 and <Prod*3*Prod> ( eq l ).,~ Simultaneous syringe pump addition of <Reactants*cyclohexene oxide*Reactants> ( 1.5 equiv ) and <Reactants*titanocene monochloride dimer*Reactants> ( 1.5 equiv ) to a solution of carbene complex <Reactants*1*Reactants> cooled to <Temperature*-20 OC*Temperature> followed by quenching with ethereal <Workup_reagents*HCl*Workup_reagents> ( 3 equiv ) provided adducts 2 and <Prod*3*Prod> ( eq l ).,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'B-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'B-Workup_reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O']"
"conversion of l a back to <Prod*2a*Prod> was monitored by 'H NMR by observing the decay of the signal at 6 3.62 or the increase of the signal at 6 9.57 for the cyclobutenyl hydrogen of 2a , with approximate rate constants of 7 x s-l at 22 "" C for both processes.","conversion of <Reactants*l a*Reactants> back to <Prod*2a*Prod> was monitored by 'H NMR by observing the decay of the signal at 6 3.62 or the increase of the signal at 6 9.57 for the cyclobutenyl hydrogen of 2a , with approximate rate constants of 7 x s-l at 22 "" C for both processes.","['O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Photolysis of diphenylcyclobutenedione ( 2b ) in pentane at - 195 "" C gave a change in the UV spectrum with a decrease in the A , , of 2b at 260 and 320 nm and formation of bisketene <Prod*lb*Prod> with strong absorption at low wavelength and a shoulder at 220 nm , which re-formed 2b with good first - order kinetics ( Table 2 ).","<Reaction*Photolysis*Reaction> of <Reactants*diphenylcyclobutenedione*Reactants> ( <Reactants*2b*Reactants> ) in <Solvent*pentane*Solvent> at <Temperature*- 195 "" C*Temperature> gave a change in the UV spectrum with a decrease in the A , , of 2b at 260 and 320 nm and formation of bisketene <Prod*lb*Prod> with strong absorption at low wavelength and a shoulder at 220 nm , which re-formed 2b with good first - order kinetics ( Table 2 ).","['B-Reaction', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Solvent', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"To this end , compound (S)-7 on oxidative cleavage in the presence of OsO4 and sodium periodate followed by oxidation with oxone at room temperature furnished the phthaloyl acid 8.10,11 The treatment of acid (R)-8 with benzylamine in the presence of isobutyl chloroformate and N-methyl morpholine in THF at − 78 ° C aﬀorded the phthaloyl amide <Prod*9*Prod> in 88 % yield.","To this end , compound (S)-7 on oxidative cleavage in the presence of OsO4 and sodium periodate followed by oxidation with oxone at room temperature furnished the phthaloyl acid 8.10,11 The treatment of acid <Reactants*(R)-8*Reactants> with <Reactants*benzylamine*Reactants> in the presence of <Reactants*isobutyl chloroformate*Reactants> and <Reactants*N-methyl morpholine*Reactants> in <Solvent*THF*Solvent> at <Temperature*− 78 ° C*Temperature> aﬀorded the phthaloyl amide <Prod*9*Prod> in <Yield*88 %*Yield> yield.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Solvent', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
An alternative method for the amide formation with benzylamine is using HOBt and EDCI - HCl furnished phthaloyl amide <Prod*9*Prod> in 61 % yield.,An alternative method for the amide formation with benzylamine is using <Reactants*HOBt*Reactants> and <Reactants*EDCI - HCl*Reactants> furnished phthaloyl amide <Prod*9*Prod> in <Yield*61 %*Yield> yield.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
"The title compound ( <Prod*2*Prod> ) was obtained by cocrystallization of tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21 and 1-MeC at pH 5-5.5.22 Colorless crystals of 2 were isolated in 36 % yield and proved to be of composition ( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).","The title compound ( <Prod*2*Prod> ) was obtained by cocrystallization of <Reactants*tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21*Reactants> and <Reactants*1-MeC*Reactants> at pH 5-5.5.22 Colorless crystals of 2 were isolated in <Yield*36 %*Yield> yield and proved to be of composition ( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).","['O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The title compound ( 2 ) was obtained by cocrystallization of tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21 and 1-MeC at pH 5-5.5.22 Colorless crystals of <Prod*2*Prod> were isolated in 36 % yield and proved to be of composition ( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).","The title compound ( 2 ) was obtained by cocrystallization of <Reactants*tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21*Reactants> and <Reactants*1-MeC*Reactants> at pH 5-5.5.22 Colorless crystals of <Prod*2*Prod> were isolated in <Yield*36 %*Yield> yield and proved to be of composition ( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The title compound ( 2 ) was obtained by cocrystallization of tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21 and 1-MeC at pH 5-5.5.22 Colorless crystals of 2 were isolated in 36 % yield and proved to be of composition <Prod*( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).*Prod>","The title compound ( 2 ) was obtained by cocrystallization of <Reactants*tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21*Reactants> and <Reactants*1-MeC*Reactants> at pH 5-5.5.22 Colorless crystals of 2 were isolated in <Yield*36 %*Yield> yield and proved to be of composition <Prod*( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ).*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod']"
"When the reaction of 1ac with ethyl pyruvate ( 3a ) was performed under the standard conditions , the product <Prod*6*Prod> was not detected ( Scheme 5c ) , suggesting that this reaction mechanism might be diﬀerent from that of the modiﬁed Doebner − von Miller reaction.","When the reaction of <Reactants*1ac*Reactants> with <Reactants*ethyl pyruvate*Reactants> ( <Reactants*3a*Reactants> ) was performed under the standard conditions , the product <Prod*6*Prod> was <Yield*not detected*Yield> ( Scheme 5c ) , suggesting that this reaction mechanism might be diﬀerent from that of the modiﬁed Doebner − von Miller reaction.","['O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"When C-acylimine ( 5p ) was tested in the presence of HI , the desired product <Prod*4p*Prod> was formed in excellent yield.","When <Reactants*C-acylimine*Reactants> ( <Reactants*5p*Reactants> ) was tested in the presence of <Reactants*HI*Reactants> , the desired product <Prod*4p*Prod> was formed in <Yield*excellent*Yield> yield.","['O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Yield', 'O']"
""" Chromium(V) may disproportionate more rapidly than it reacts with alcohols , but even a two - electron oxidation of methanol by chro- mium(V) will yield <Prod*Cr(lll)*Prod> , not Cr(l1) .",""" Chromium(V) may disproportionate more rapidly than it reacts with alcohols , but even a <Reaction*two - electron oxidation*Reaction> of <Reactants*methanol*Reactants> by <Catalyst_Reagents*chro- mium(V)*Catalyst_Reagents> will yield <Prod*Cr(lll)*Prod> , not Cr(l1) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'I-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O']"
"For example , no cyclization product 2a was obtained with the benzyl-substituted bisoxazoline ligand 4a ( Table 2 , entry 1 ) and only a 29 % yield of <Prod*2a*Prod> with disappointing zero enantiomeric excess employing the isopropyl-substituted bisoxazoline 4b as the ligand ( Table 2 , entry 2 ).","For example , no cyclization product 2a was obtained with the benzyl-substituted bisoxazoline ligand 4a ( Table 2 , entry 1 ) and only a <Yield*29 %*Yield> yield of <Prod*2a*Prod> with disappointing zero enantiomeric excess employing the isopropyl-substituted bisoxazoline <Catalyst_Reagents*4b*Catalyst_Reagents> as the ligand ( Table 2 , entry 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Abstract : Methylcobalamin ( MeCbl , MeB12 ) thermolyzed in ethylene glycol from 120 to 141 OC with 2,2,6,6-tetra- methylpiperidinyl-1-oxy ( TEMPO ) as a Me ' trap gives the homolysis products <Prod*Co1IBIzr*Prod> and TEMPO-Me quantitatively.","Abstract : <Reactants*Methylcobalamin*Reactants> ( <Reactants*MeCbl*Reactants> , <Reactants*MeB12*Reactants> ) thermolyzed in <Solvent*ethylene glycol*Solvent> <Temperature*from 120 to 141 OC*Temperature> with <Reactants*2,2,6,6-tetra- methylpiperidinyl-1-oxy*Reactants> ( <Reactants*TEMPO*Reactants> ) as a Me ' trap gives the <Reaction*homolysis*Reaction> products <Prod*Co1IBIzr*Prod> and TEMPO-Me <Yield*quantitatively.*Yield>","['O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Solvent', 'I-Solvent', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Prod', 'O', 'O', 'B-Yield']"
"Abstract : Methylcobalamin ( MeCbl , MeB12 ) thermolyzed in ethylene glycol from 120 to 141 OC with 2,2,6,6-tetra- methylpiperidinyl-1-oxy ( TEMPO ) as a Me ' trap gives the homolysis products Co1IBIzr and <Prod*TEMPO-Me*Prod> quantitatively.","Abstract : <Reactants*Methylcobalamin*Reactants> ( <Reactants*MeCbl*Reactants> , <Reactants*MeB12*Reactants> ) thermolyzed in <Solvent*ethylene glycol*Solvent> <Temperature*from 120 to 141 OC*Temperature> with <Reactants*2,2,6,6-tetra- methylpiperidinyl-1-oxy*Reactants> ( <Reactants*TEMPO*Reactants> ) as a Me ' trap gives the <Reaction*homolysis*Reaction> products Co1IBIzr and <Prod*TEMPO-Me*Prod> <Yield*quantitatively.*Yield>","['O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Solvent', 'I-Solvent', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'O', 'O', 'B-Prod', 'B-Yield']"
