documentId,paragraphText,sorted_compounds
US08999997B2,"To a 3 L fixed vessel was charged 3-chlorobenzoperoxoic acid (324 g, 1444.67 mmol) portionwise to 1H-pyrrolo[2,3-b]pyridine (150 g, 1244.33 mmol) in DME (750 ml) and heptane (1500 ml) at 20° C. over a period of 1 hour under nitrogen. The resulting slurry was stirred at 20° C. for 18 hours. The precipitate was collected by filtration, washed with DME/heptane (½ 5 vol) (750 ml) and dried under vacuum at 40° C. to afford 1H-pyrrolo[2,3-b]pyridine 7-oxide 3-chlorobenzoate (353 g, 97%) as a cream solid, which was used without further purification; 1H NMR (400 MHz, DMSO-d6) 6.59 (1H, d), 7.07 (1H, dd), 7.45 (1H, d), 7.55 (1H, t), 7.65 (1H, dd), 7.70 (1H, ddd), 7.87-7.93 (2H, m), 8.13 (1H, d), 12.42 (1H, s), 13.32 (1H, s). b) A 2M solution of potassium carbonate (910 ml, 1819.39 mmol) was added dropwise to a stirred slurry of 1H-pyrrolo[2,3-b]pyridine 7-oxide 3-chlorobenzoate (352.6 g, 1212.93 mmol) in water (4.2 vol) (1481 ml) at 20° C., over a period of 1 hour adjusting the pH to 10. To the resulting slurry was charged water (2 vol) (705 ml) stirred at 20° C. for 1 hour. The slurry was cooled to 0° C. for 1 hour and the slurry filtered, the solid was washed with water (3 vol 1050 ml) and dried in a vacuum oven at 40° C. over P2O5 overnight to afford 1H-pyrrolo[2,3-b]pyridine 7-oxide (118 g, 73%); 1H NMR (400 MHz, DMSO-d6) 6.58 (1H, d), 7.06 (1H, dd), 7.45 (1H, d), 7.64 (1H, d), 8.13 (1H, d), 12.44 (1H, s); m/z: (ES+) (MH+MeCN)+, 176.03. c) To a 3 L fixed vessel under an atmosphere of nitrogen was charged methanesulfonic anhydride (363 g, 2042.71 mmol) portionwise to 1H-pyrrolo[2,3-b]pyridine 7-oxide (137 g, 1021.36 mmol), and tetramethylammonium bromide (236 g, 1532.03 mmol) in DMF (10 vol) (1370 ml) cooled to 0° C. over a period of 30 minutes under nitrogen. The resulting suspension was stirred at 20° C. for 24 hours. The reaction mixture was quenched with water (20 vol, 2740 ml) and the reaction mixture was adjusted to pH 7 with 50% sodium hydroxide (approx 200 ml). Water (40 vol, 5480 ml) was charged and the mixture cooled to 10° C. for 30 minutes. The solid was filtered, washed with water (20 vol, 2740 ml) and the solid dissolved into DCM/methanol (4:1, 2000 ml), dried over MgSO4 and evaporated to provide a light brown solid. The solid was taken up in hot methanol (2000 ml) and water added dropwise until the solution went turbid and left overnight. The solid was filtered off and discarded, the solution was evaporated and the solid recrystallised from MeCN (4000 ml). The solid was filtered and washed with MeCN to afford 4-bromo-1H-pyrrolo[2,3-b]pyridine (68.4 g, 34%) as a pink solid; 1H NMR (400 MHz, DMSO-d6) 6.40-6.45 (1H, m), 7.33 (1H, d), 7.57-7.63 (1H, m), 8.09 (1H, t), 12.02 (1H, s); m/z: (ES+) MH+, 198.92. The crude mother liquors were purified by Companion RF (reverse phase C18, 415 g column), using decreasingly polar mixtures of water (containing 1% NH3) and MeCN as eluents (starting at 26% upto 46% MeCN). Fractions containing the desired compound were evaporated to afford 4-bromo-1H-pyrrolo[2,3-b]pyridine (5.4 g, 3%) as a pink solid; 1H NMR (400 MHz, DMSO-d6) 6.43 (1H, dd), 7.33 (1H, d), 7.55-7.66 (1H, m), 8.09 (1H, d), 12.03 (1H, s); m/z: (ES+) MH+, 199.22. d) Sodium hydroxide (31.4 ml, 188.35 mmol) was added to 4-bromo-1H-pyrrolo[2,3-b]pyridine (10.03 g, 50.91 mmol), tosyl chloride (19.41 g, 101.81 mmol) and tetrabutylammonium hydrogensulfate (0.519 g, 1.53 mmol) in DCM (250 ml) at RT. The resulting mixture was stirred at RT for 1 hour. The reaction was quenched through the addition of saturated aqueous NH4Cl, the organic layer removed and the aqueous layer further extracted with DCM (3×25 ml). The combined organics were washed with brine (100 ml), dried over Na2SO4 and then concentrated under reduced pressure. The residue was purified by flash chromatography on silica, eluting with a gradient of 0 to 20% EtOAc in isohexane. Pure fractions were evaporated to afford 4-bromo-1-tosyl-1H-pyrrolo[2,3-b]pyridine (14.50 g, 81%); 1H NMR (400 MHz, CDCl3) 2.38 (3H, s), 6.64 (1H, d), 7.28 (2H, d), 7.36 (1H, d), 7.78 (1H, d), 8.06 (2H, d), 8.22 (1H, d); m/z: (ES+) MH+, 353.23. e) 1,1′-Bis(diphenylphosphino)ferrocenedichloropalladium(II) (3.37 g, 4.13 mmol) was added in one portion to 4-bromo-1-tosyl-1H-pyrrolo[2,3-b]pyridine (14.5 g, 41.28 mmol), bis(pinacolato)diboron (20.97 g, 82.57 mmol) and potassium acetate (12.16 g, 123.85 mmol) in anhydrous DMF (300 ml) at RT. The resulting mixture was stirred under nitrogen at 90° C. for 24 hours. After cooling to RT, 1N aqueous NaOH was added until the aqueous layer was taken to pH 10. The aqueous layer was washed with DCM (1 L), carefully acidified to pH 4 with 1 N aqueous HCl, and then extracted with DCM (3×300 ml). The organic layer was concentrated under reduced pressure to afford a dark brown solid. The solid was triturated with diethyl ether, filtered and dried to afford 4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1-tosyl-1H-pyrrolo[2,3-b]pyridine (7.058 g, 43%); 1H NMR (400 MHz, CDCl3) 1.36 (12H, s), 2.35 (3H, s), 7.01 (1H, d), 7.22 (2H, d), 7.52 (1H, d), 7.74 (1H, d), 8.03 (2H, m), 8.42 (1H, d); m/z: (ES+) MH+, 399.40. The mother liquors were concentrated in vacuo and the residue triturated in isohexane, filtered and dried to afford a further sample of 4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1-tosyl-1H-pyrrolo[2,3-b]pyridine (3.173 g, 19%); 1H NMR (400 MHz, CDCl3) 1.36 (12H, s), 2.35 (3H, s), 7.01 (1H, d), 7.23 (2H, d), 7.52 (1H, d), 7.74 (1H, d), 8.03 (2H, d), 8.42 (1H, d); m/z: (ES+) MH+, 399.40.","3-chlorobenzoperoxoic acid | 1H-pyrrolo[2,3-b]pyridine | DME | heptane | nitrogen | DME/heptane | 1H-pyrrolo[2,3-b]pyridine 7-oxide 3-chlorobenzoate"
US04812454,"A catalytic amount of α,α'-azobis(isobutyronitrile) was added to 3-methoxy-6-methyl-2-nitropyridine (described in Acta Chem. Scand., vol. 23, pages 1791-1796) (7.1 g), N-bromosuccinimide (7.1 g) and carbon tetrachloride (80 ml), and the mixture was refluxed for 16 hours. After the reaction, while the reaction mixture was still hot, it was suction-filtered to separate the insoluble succinimide. The filtrate was cooled to room temperature whereupon the unreacted 3-methoxy-6-methyl-2-nitropyridine precipitated as crystals. The crystals were separated by filtration. The residue was concentrated and then vacuum distilled to give 3-methoxy-2-nitro-6-pyridylmethyl bromide (2.1 g).","α,α'-azobis(isobutyronitrile) | 3-methoxy-6-methyl-2-nitropyridine | N-bromosuccinimide | carbon tetrachloride | succinimide | 3-methoxy-6-methyl-2-nitropyridine | 3-methoxy-2-nitro-6-pyridylmethyl bromide"
US05672697,"This compound was prepared from thymidine by the same procedure used for the preparation of N2 -isobutyryl-5'-O-(4,4'-dimethoxytrityl)-2'-deoxyguanosine.",thymidine
US08362065B2,"A solution of 1-bromo-2-fluoro-3-nitrobenzene (1.10 g, 5.00 mmol) in ethanol-acetic acid-water (2:2:1) (25 mL) was treated with iron powder (1.396 g, 25.0 mmol) and the mixture was heated at reflux for 1 h. The mixture was cooled to rt and filtered through a Celite pad. The filtrate was concentrated and the residue was partitioned between EtOAc and NaHCO3 (aq). The organic phase was washed with brine, dried and concentrated to provide 3-bromo-2-fluoroaniline as a brown oil (880 mg, 93%). 1H NMR (400 MHz, chloroform-d) δ 6.85-6.92 (1H, m), 6.80 (1H, td, J=8.0, 1.2 Hz), 6.66-6.73 (1H, m), 3.81 (2H, br. s.).",1-bromo-2-fluoro-3-nitrobenzene | ethanol-acetic acid-water | iron | EtOAc | NaHCO3 | brine | 3-bromo-2-fluoroaniline
US20150094297A1,"To a stirred solution of 4-(((tert-butyldimethylsilyl)oxy)methyl)-2-(1-(pyrimidin-5-yl)vinyl)thiazole (0.103 g, 0.309 mmol) in THF (2 mL) at ambient temperature was added triethylamine trihydrofluoride (0.251 mL, 1.544 mmol) and the mixture was stirred for 16 h. The resulting mixture was partitioned with EtOAc-saturated aqueous NaHCO3 and the organic phase was separated, dried (MgSO4), filtered and evaporated to dryness. The residue was purified flash column chromatography using hexanes-ethyl acetate as eluent to give (2-(1-(pyrimidin-5-yl)vinyl)thiazol-4-yl)methanol (0.017 g, 0.078 mmol, 25.1%) as a clear, colorless oil. LC (Method A): 1.242 min. LCMS (APCI): calcd for C10H10N3OS [M+H]+ m/z 220.05. found 220.20.",4-(((tert-butyldimethylsilyl)oxy)methyl)-2-(1-(pyrimidin-5-yl)vinyl)thiazole | THF | triethylamine trihydrofluoride | EtOAc | MgSO4 | (2-(1-(pyrimidin-5-yl)vinyl)thiazol-4-yl)methanol
US20100168161A1,"To a solution of (4-hydroxyphenyl)acetonitrile (5.03 g, 37.8 mmol) in anhydrous dimethylformamide (100 mL) were added 2-(phenoxymethyl)oxirane (5.0 mL, 33.3 mmol) and 1,4-diazabicyclo[2.2.2]octane (0.42 g, 3.7 mmol). The mixture was stirred at 130° C. under nitrogen for 6 hours. More 1,4-diazabicyclo[2.2.2]octane (0.40 g, 3.6 mmol) was added and the mixture was stirred for further 2 hours at the same conditions. After cooling, the mixture was diluted with ethyl acetate (100 mL) and poured into cooled 2N hydrochloric acid (200 mL). The organic phase was separated, washed with 2N hydrochloric acid (3×50 mL), water (2×50 mL), and brine (100 mL), dried (Na2SO4), and the solvent removed under reduced pressure. The resulting oil was purified by column chromatography with silica gel, eluting with n-hexane/ethyl acetate 4:1 to yield the title compound (4.28 g, 45%) as an oil.","(4-hydroxyphenyl)acetonitrile | dimethylformamide | 2-(phenoxymethyl)oxirane | 1,4-diazabicyclo[2.2.2]octane | nitrogen | 1,4-diazabicyclo[2.2.2]octane | ethyl acetate | hydrochloric acid | hydrochloric acid | water | brine | Na2SO4 | silica gel | n-hexane/ethyl acetate | title compound"
US08232409B2,"To a solution of 2-nitro-6-(2-trifluoromethyl-phenyl)-pyridin-3-ylamine (130 mg, 0.460 mmol, as prepared in the previous step) in EtOH (10 mL), 10% Pd/C (60 mg) was added. The resulting mixture was hydrogenated at 50 psi for 3 h. The reaction mixture was filtered through a pad of Celite, and the filtrate was concentrated in vacuo to obtain the title compound, which was directly used in the next step without further purification. 1H-NMR (400 MHz, CDCl3) δ: 7.62 (d, J=7.8 Hz, 1H), 7.41-7.49 (m, 1H), 7.29-7.41 (m, 2H), 6.81 (d, J=7.8 Hz, 1H), 6.64 (d, J=7.8 Hz, 1H), 4.31 (br. s., 2H), 3.34 (br. s., 2H).",2-nitro-6-(2-trifluoromethyl-phenyl)-pyridin-3-ylamine | EtOH | Pd/C | title compound
US08822497B2,"Method 1 was followed using 3-fluoro-4-nitrotoluene (1.0 eq), 1-Boc-piperazine (1.2 eq), and TEA (2.0 eq) at 55° C. for 48 hours yielding tert-butyl 4-(5-methyl-2-nitrophenyl)piperazine-1-carboxylate (97%). LCMS (m/z): 322.1 (MH+); LC Rt=3.43 min.",3-fluoro-4-nitrotoluene | 1-Boc-piperazine | TEA | tert-butyl 4-(5-methyl-2-nitrophenyl)piperazine-1-carboxylate
US20100016340A1,"A mixture of 4-chloro-1H-pyrazolo[3,4-d]pyrimidine (40 mg, 0.26 mmol), 4-(4-tert-butyl-benzyl)-piperidin-4-ylamine dihydrochloride (Example 9) (82 mg, 0.26 mmol), triethylamine (0.2 mL) in ethanol (2.0 mL) was stirred at 80° C. for 16 h. Ethanol was removed by evaporation. The crude material was purified by silica column chromatography (dichloromethane:methanol: ammonia/10:2:0.1) to give a cream-coloured solid (11 mg, 12%). LC-MS (LCT2) m/z 365.3 [M+H+], Rt 4.48 min. 1H (500 MHz, d4-MeOD) δ 8.27 (1H, s), 8.26 (1H, s), 7.42 (2H, d, J=8.2 Hz), 7.24 (2H, d, J=8.2 Hz), 4.38 (2H, m), 3.92 (2H, m), 2.83 (2H, s), 1.84 (2H, m), 1.68 (2H, m), 1.38 (9H, s).","4-chloro-1H-pyrazolo[3,4-d]pyrimidine | 4-(4-tert-butyl-benzyl)-piperidin-4-ylamine dihydrochloride | triethylamine | ethanol | Ethanol | crude material | silica | dichloromethane | methanol | ammonia | solid"
US20070191420A1,"To a mixture of pyridine-4-carbaldehyde (44 mg, 1 eq) and (4-amino-benzyl)-carbamic acid tert-butyl ester (1.1 eq) in DCM (0.3 M) at 0° C., was added NaBH(Oac)3 (130 mg). The reaction mixture was stirred at RT overnight. The solvent was evaporated, and the residue purified by prep-HPLC, yielding {4-[(pyridine-4-ylmethyl)-amino]-benzyl}-carbamic acid tert-butyl ester as a white powder (57% yield). 1H NMR (300 MHz, DMSO-d6): 1.34 ppm (s, 9H); 3.90 ppm (d, 2H, J=6.2 Hz); 4.27 ppm (d, 2H, J=5.9 Hz); 6.28 ppm (t, 1H, J=6.2 Hz); 6.44 ppm (d, 2H, J=8.5 Hz); 6.89 ppm (d, 2H, J=8.5 Hz); 7.14 ppm (t, 1H, J=5.9 Hz); 7.29 ppm (dd, 2H, J=4.4 and 1.5 Hz); 8.44 ppm (dd, 2H, J=4.4 and 1.5 Hz).",pyridine-4-carbaldehyde | (4-amino-benzyl)-carbamic acid tert-butyl ester | DCM | NaBH(Oac)3 | {4-[(pyridine-4-ylmethyl)-amino]-benzyl}-carbamic acid tert-butyl ester
US04162249,"A mixture of 19.2 parts of isatoic anhydride, 13.8 parts of cresylic acid (a mixture of phenols of which the main constituent is m-cresol), 0.5 parts of sodium hydroxide and 50 parts of dioxan are heated at 45°-50° C. for 4 hours. Residual sodium hydroxide is screened off and 500 parts of water are added to the filtrates. The brown oil which is formed is extracted into ether and the ether extract is washed three times with water. The ether solution is dried over magnesium sulphate and the ether is then distilled off leaving the cresylic acid ester of anthranilic acid as a brown oil.",19.2 | isatoic anhydride | cresylic acid | phenols | m-cresol | sodium hydroxide | dioxan | sodium hydroxide | water | ether | ether | water | ether | magnesium sulphate | ether | cresylic acid ester | anthranilic acid
US20160264579A1,"The compound (180 mg) produced in Example 54 was dissolved in methanol (10 mL), and 2 mol/L hydrochloric acid (3 mL) was added thereto at 0° C. The resulting solution was stirred for four hours. The reaction solution was concentrated under reduced pressure. Water was added to the obtained residue, followed by extraction with ethyl acetate. The organic layer was dried over sodium sulfate, filtered, and concentrated under reduced pressure. The obtained residue was purified by column chromatography on silica gel (dichloromethane:methanol=100:0→95:5) to obtain the title compound (20 mg) having the following physical property values.",compound | methanol | hydrochloric acid | Water | ethyl acetate | sodium sulfate | silica gel | dichloromethane | methanol | title compound
US07157457B2,"tert-Butyl (2R)-morpholin-2-ylmethylcarbamate (2.00 g) in N,N-dimethylformamide (16 ml) was treated with N,N-diisopropylethylamine (1.6 ml) followed by 4-(1-bromoethyl)-1,2-dichlorobenzene (2.58 g). After stirring for five days at room temperature, further portions of 4-(1-bromoethyl)-1,2-dichlorobenzene (2.58 g) and N,N-diisopropylethylamine (1.6 ml) were added and stirring continued for 24 h at room temperature. The solution was treated with dichloromethane (70 ml) and saturated aqueous sodium hydrogen carbonate (30 ml) and the mixture shaken vigorously. The organic phase was separated and applied equally onto sulphonic acid ion exchange cartridges (5×10 g Isolute SCX, pre-treated with methanol). The cartridges were each eluted with methanol (one column volume) followed by 10% 0.880 ammonia in methanol (one column volume); evaporation in vacuo of the combined basic fractions gave the title compound as a clear colourless gum (3.22 g)","tert-Butyl (2R)-morpholin-2-ylmethylcarbamate | N,N-dimethylformamide | N,N-diisopropylethylamine | 4-(1-bromoethyl)-1,2-dichlorobenzene | 4-(1-bromoethyl)-1,2-dichlorobenzene | N,N-diisopropylethylamine | dichloromethane | sodium hydrogen carbonate | sulphonic acid | methanol | methanol | title compound"
US08163763B2,"and 1-(4-(7-(2-chloro-6-methylpyrimidin-4-yl)-4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)-3-ethylurea (vz2): 1-Ethyl-3-(4-(4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)urea (0.0506 g, 0.132 mmol) and 2,4-Dichloro-6-methylpyrimidine (0.0360 g, 0.221 mmol) were combined then added dry N,N-Dimethylformamide (0.910 mL, 11.8 mmol) followed by N,N-Diisopropylethylamine (0.0456 mL, 0.262 mmol). The reaction was microwaved on 200 watts, 120° C. for 30 minutes on a CEM microwave. The reaction mixture was concentrated, chromatographed through silica gel (4 g, 0-100% EtOAc in heptane), and then purified by HPLC. 1-(4-(7-(4-chloro-6-methylpyrimidin-2-yl)-4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)-3-ethylurea (vz1): 1H NMR (500 MHz, DMSO) δ 8.62 (s, 1H), 8.21 (d, J=8.8, 2H), 7.49 (d, J=8.8, 2H), 6.71 (s, 1H), 6.15 (t, J=5.6, 1H), 4.81 (s, 2H), 3.96 (s, 2H), 3.78-3.68 (m, 4H), 3.53-3.41 (m, 4H), 3.17-3.05 (m, 2H), 2.75 (t, J=5.2, 2H), 2.34 (s, 3H), 1.07 (t, J=7.2, 3H). LC/MS-m/z+509.2 (M+H)+; 1-(4-(7-(2-chloro-6-methylpyrimidin-4-yl)-4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)-3-ethylurea (vz2): 1H NMR (500 MHz, DMSO) δ 8.63 (s, 1H), 8.21 (d, J=8.8, 2H), 7.49 (d, J=8.8, 2H), 6.88 (s, 1H), 6.16 (t, J=5.6, 1H), 4.69 (s, 2H), 3.86 (s, 2H), 3.78-3.69 (m, 4H), 3.56-3.43 (m, 4H), 3.18-3.04 (m, 2H), 2.77 (d, J=4.6, 2H), 2.29 (s, 3H), 1.06 (t, J=7.2, 3H). LC/MS-m/z+509.2 (M+H)+","1-(4-(7-(2-chloro-6-methylpyrimidin-4-yl)-4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)-3-ethylurea | 1-Ethyl-3-(4-(4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)urea | 2,4-Dichloro-6-methylpyrimidine | N,N-Dimethylformamide | N,N-Diisopropylethylamine | silica gel | 1-(4-(7-(4-chloro-6-methylpyrimidin-2-yl)-4-morpholino-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)-3-ethylurea"
US07649005B2,"A 0.5 M solution of 1-bromomethyl-3-chloro-benzene (102.7 mg, 0.5 mmol) in acetone was added to a suspension of 4-hydroxy-benzaldehyde (67.2 mg, 0.55 mmol), K2CO3 (207.3 mg, 1.5 mmol) and KI (10.8 mg, 0.065 mmol) in acetone (7 ml). The reaction mixture was stirred for 2 hours at 70° C.",1-bromomethyl-3-chloro-benzene | acetone | 4-hydroxy-benzaldehyde | K2CO3 | acetone
US20100222340A1,"rac-2-[(3S,11bS)-2-[(E)-Benzyloxyimino]-9-methoxy-3-m-tolyl-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-8-yloxy]-acetamide (45 mg) was dissolved in abs. ethanol (2 mL) and dioxane (2 mL) and Raney nickel (1 mL of an ethanolic suspension) was added. A H2-atmosphere was introduced by repeated evacuation/H2-introduction. Conc. NH4OH (25%, 0.35 mL) was added and the reaction was vigorously stirred at 60° C. for 2 hours. The mixture was filtered through celite and the filter cake was washed well with ethyl acetate. The filtrate was concentrated in vacuo and the residue was purified by flash chromatography to give rac-2-(2-Amino-9-methoxy-3-m-tolyl-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-8-yloxy)-acetamide as the (2R,3S,11bS) diasteromer (6 mg); MS (ESI): 396.5 (MH+) and the (2S,3S,11bS) diastereomer (23 mg); MS (ESI): 396.5 (MH+).","rac-2-[(3S,11bS)-2-[(E)-Benzyloxyimino]-9-methoxy-3-m-tolyl-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-8-yloxy]-acetamide | ethanol | dioxane | Raney nickel | ethanolic suspension | H2 | NH4OH | ethyl acetate | rac-2-(2-Amino-9-methoxy-3-m-tolyl-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-8-yloxy)-acetamide"
US20110263629A1,"Cyclopropanecarboxylic acid (24 μL, 0.30 mmol) and o-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate (155 mg, 0.410 mmol, 1.70 mol eq) were stirred in a reaction vial with 5 mL of dry dichloromethane. After 10 min (1R,5R)-3-(trifluoroacetyl)-3,6-diazabicyclo[3.2.1]octane (50 mg, 0.24 mmol) in 2.5 mL of dichloromethane was added and the reaction was stirred for 2 h. Saturated ammonium chloride (5 mL) was added and the reaction mixture was stirred for 10 min and subsequently passed through a phase separator. The solvent was removed from the organic phase (in vacuo), and the residue was dissolved in 3 mL of methanol and combined with 3 mL of a 2N aqueous potassium bicarbonate. The reaction mixture was left to stir for 2 h at 60° C. and the solvent removed in vacuo at 60° C. The resultant residue was taken up in a 1:1 mixture of methanol and dichloromethane and passed through a Biotage SCX-2 column (cation exchange resin). The solvent was removed in vacuo and the residue was purified, using Analogix IntelliFlash 280 system with a SF10-4g Si column eluting with a chloroform to 90:9:1 chloroform:methanol:ammonium hydroxide gradient over 8 min, to give (1 S,5R)-6-(cyclopropylcarbonyl)-3,6-diazabicyclo[3.2.1]octane (15 mg, 35%) as a clear oil. MS (m/z): 181 (M+1).","Cyclopropanecarboxylic acid | o-benzotriazol-1-yl-N,N,N′,N′-tetramethyluronium hexafluorophosphate | dichloromethane | (1R,5R)-3-(trifluoroacetyl)-3,6-diazabicyclo[3.2.1]octane | dichloromethane | ammonium chloride | methanol | resultant residue | methanol | dichloromethane | chloroform | chloroform | methanol | ammonium hydroxide | (1 S,5R)-6-(cyclopropylcarbonyl)-3,6-diazabicyclo[3.2.1]octane"
