file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC6257647," Synthesis of 7-(4-chlorobutoxy)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4H-chromen-4-one (7): 1-Bromo-4-chlorobutane (0.62 g, 3.59 mmol, 1.20 equiv) and potassium carbonate (0.413 g, 2.97 mmol, 1.00 equiv.) were added to a solution of 4 (1.39 g, 2.97 mmol, 1.00 equiv.) in DMF (20 mL) under nitrogen and stirred overnight at R.T. The reaction mixture was diluted in CH2Cl2 (100 mL) and washed with 3 M aq. HCl (3 × 100 mL). The organic layer was then dried over MgSO4 and filtered. The solvent was evaporated under reduced pressure. Without further purification, the crude product was added to a mixture of acetonitrile (60 mL) and 3 M aq. HCl (30 mL). The resulting solution was stirred and refluxed for 1 hour, and then ethyl acetate (100 mL) and water (100 mL) were added. The organic layer was washed with 3 M aq. HCl (3 × 100 mL), dried over MgSO4, and filtered. The solvent was evaporated under reduced pressure and the purification of the resulting residue by silica gel flash chromatography (eluent: 8:2 toluene/methanol) gave 7 as a bright yellow solid (0.71 g, 61% yield). 1H- NMR (250 MHz, DMSO-d6, 25 °C): δ = 1.80-2.01 (m, 4H, 2 × CH2), 3.66-3.80 (m, 2H, CH2), 4.00-4.22 (m, 2H, CH2), 6.34 (d, 4JH,H = 2.2 Hz, 1 H, 6-H), 6.70 (d, 4JH,H = 2.0 Hz, 1 H, 8-H), 6.89 (d, 3JH,H = 8.5 Hz, 1 H, 5’-H), 7.57 (dd, 3JH,H = 8.5 Hz, 4JH,H = 2.0 Hz, 1 H, 6’-H), 7.73 (d, 4JH,H = 2.0 Hz, 1 H, 2’-H) ppm; 13C-NMR (62.9 MHz, DMSO-d6, 25 °C): δ = 175.5, 163.7, 159.9, 155.6, 147.4, 146.8, 144.6, 135.6, 121.5, 119.6, 115.1, 114.8, 103.6, 97.4, 91.9, 67.3, 44.7, 28.3, 25.5 ppm; MS (ESI-MS): m/z 393, [M+H]+; Elemental analysis: calcd. for C19H17ClO7: C 58.10, H 4.36; found C 58.18, H 4.41. ","7-(4-chlorobutoxy)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4H-chromen-4-one",O=C1C(O)=C(C2=CC=C(O)C(O)=C2)OC3=C1C(O)=CC(OCCCCCl)=C3,"1H- NMR (250 MHz, DMSO-d6, 25 °C): δ = 1.80-2.01 (m, 4H, 2 × CH2), 3.66-3.80 (m, 2H, CH2), 4.00-4.22 (m, 2H, CH2), 6.34 (d, 4JH,H = 2.2 Hz, 1 H, 6-H), 6.70 (d, 4JH,H = 2.0 Hz, 1 H, 8-H), 6.89 (d, 3JH,H = 8.5 Hz, 1 H, 5’-H), 7.57 (dd, 3JH,H = 8.5 Hz, 4JH,H = 2.0 Hz, 1 H, 6’-H), 7.73 (d, 4JH,H = 2.0 Hz, 1 H, 2’-H) ppm","13C-NMR (62.9 MHz, DMSO-d6, 25 °C): δ = 175.5, 163.7, 159.9, 155.6, 147.4, 146.8, 144.6, 135.6, 121.5, 119.6, 115.1, 114.8, 103.6, 97.4, 91.9, 67.3, 44.7, 28.3, 25.5 ppm","250 MHz, DMSO-d6, 25 °C","1.80-2.01, 3.66-3.80, 4.00-4.22, 6.34, 6.70, 6.89, 7.57, 7.73","62.9 MHz, DMSO-d6, 25 °C","175.5, 163.7, 159.9, 155.6, 147.4, 146.8, 144.6, 135.6, 121.5, 119.6, 115.1, 114.8, 103.6, 97.4, 91.9, 67.3, 44.7, 28.3, 25.5"
PMC10141837," II-1d (5,8-Dioxo-5,8-dihydronaphthalen-1-yl 3-phenylpropanoate): Red brown solid, yield 70%, mp 57–59 °C. 1H NMR (400 MHz, CDCl3) δ 8.03 (d, J = 7.7 Hz, 1H), 7.73 (dd, J = 8.3 Hz, J = 7.7 Hz, 1H), 7.20–7.40 (m, 6H), 6.92 (d, J = 10.3 Hz, 1H), 6.83 (d, J = 10.3 Hz, 1H), 3.15 (t, J = 7.4 Hz, 2H), 3.07 (t, J = 7.4 Hz, 2H). 13C NMR (100 MHz, CDCl3) δ 184.2, 183.7, 171.3, 149.5, 140.3, 139.9, 137.3, 134.8, 133.5, 129.8, 128.6, 128.5, 126.4, 125.0, 123.3, 35.8, 30.6. HRMS C19H14NaO4 [M + Na]+ cald. 329.0784, found 329.0783. ","5,8-Dioxo-5,8-dihydronaphthalen-1-yl 3-phenylpropanoate",O=C(OC(C=CC=C1C(C=C2)=O)=C1C2=O)CCC3=CC=CC=C3,"1H NMR (400 MHz, CDCl3) δ 8.03 (d, J = 7.7 Hz, 1H), 7.73 (dd, J = 8.3 Hz, J = 7.7 Hz, 1H), 7.20–7.40 (m, 6H), 6.92 (d, J = 10.3 Hz, 1H), 6.83 (d, J = 10.3 Hz, 1H), 3.15 (t, J = 7.4 Hz, 2H), 3.07 (t, J = 7.4 Hz, 2H)","13C NMR (100 MHz, CDCl3) δ 184.2, 183.7, 171.3, 149.5, 140.3, 139.9, 137.3, 134.8, 133.5, 129.8, 128.6, 128.5, 126.4, 125.0, 123.3, 35.8, 30.6","400 MHz, CDCl3","8.03, 7.73, 7.20–7.40, 6.92, 6.83, 3.15, 3.07","100 MHz, CDCl3","184.2, 183.7, 171.3, 149.5, 140.3, 139.9, 137.3, 134.8, 133.5, 129.8, 128.6, 128.5, 126.4, 125.0, 123.3, 35.8, 30.6"
PMC10185516,"2-((3-((2-Benzoylhydrazineylidene)methyl)quinolin-2-yl)thio)-N-phenylacetamide(9a) Light Brown solid; Yield:93%; MP = 245–247 °C, Rf 0.57 (1:1 EtOAc—light petroleum) IR; (KBr, vmax) 3347(NH), 3059(C–H Aromatic), 2975(CH2 Aliphatic) 1673(C=O) cm−1; 1H NMR (400 MHz, DMSO-d6) δ 12.20 (s, 1H, NH), 10.44 (s, 1H, N = CH), 8.90 (s, 1H, NHAmide), 8.63 (s, 1H, H4), 8.16–7.73 (m, 4H, HAr), 7.55–7.39 (m, 7H, HAr), 7.38–7.15 (m, 2H, HAr), 7.14–6.90 (m, 1H, HAr), 4.29 (s, 2H, CH2), 13C NMR (100 MHz, DMSO-d6): δ 166.73, 163.15, 149.00, 156.69, 147.13, 142.88, 139.16, 133.63, 133.11, 131.96, 130.86, 128.76, 128.48, 127.59, 125.62, 125.88, 125.24, 123.29, 119, 21, 119.00, 35.28; ESI–MS (C25H20N4O2S): calculated m/z 440.52 [M + H]+, observed m/z 440.49 [M + H]+; Anal. Calcd: C25H20N4O2S C, 68.16; H, 4.58; N, 12.72; Found C, 68.22; H, 4.46; N, 12.81. ",2-((3-((2-Benzoylhydrazineylidene)methyl)quinolin-2-yl)thio)-N-phenylacetamide,O=C(NC1=CC=CC=C1)CSC2=NC3=CC=CC=C3C=C2C=NNC(C4=CC=CC=C4)=O,"1H NMR (400 MHz, DMSO-d6) δ 12.20 (s, 1H, NH), 10.44 (s, 1H, N = CH), 8.90 (s, 1H, NHAmide), 8.63 (s, 1H, H4), 8.16–7.73 (m, 4H, HAr), 7.55–7.39 (m, 7H, HAr), 7.38–7.15 (m, 2H, HAr), 7.14–6.90 (m, 1H, HAr), 4.29 (s, 2H, CH2)","13C NMR (100 MHz, DMSO-d6): δ 166.73, 163.15, 149.00, 156.69, 147.13, 142.88, 139.16, 133.63, 133.11, 131.96, 130.86, 128.76, 128.48, 127.59, 125.62, 125.88, 125.24, 123.29, 119, 21, 119.00, 35.28","400 MHz, DMSO-d6","12.20, 10.44, 8.90, 8.63, 8.16–7.73, 7.55–7.39, 7.38–7.15, 7.14–6.90, 4.29","100 MHz, DMSO-d6","166.73, 163.15, 149.00, 156.69, 147.13, 142.88, 139.16, 133.63, 133.11, 131.96, 130.86, 128.76, 128.48, 127.59, 125.62, 125.88, 125.24, 123.29, 119, 21, 119.00, 35.28"
PMC10180348," Ethyl 3,7-dimethyl-5-(4-nitrophenyl)-1-phenyl-1,5-dihydro-[1,2,4]triazolo[4,3-a]pyrimidine-6-carboxylate (4e), Yellow powder, yield: 1005 mg (80%), Mp 164–166 °C; IR (KBr): νmax/cm−1 νC=O: 1684, νC=N: 1644. 1H NMR (400 MHz, CDCl3): δ = 1.27 (t, J = 7.1 Hz, 3H, CH3), 2.19 (s, 3H, CH3-C3), 2.53 (s, 3H, H10), 4.11–4.17 (m, 2H, O-CH2), 6.31 (s, 1H, H5), 7.32 (t, J = 7.4 Hz, 1H), 7.49 (t, J = 7.4 Hz, 2H), 7.58 (d, J = 8.7 Hz, 2H), 8.18–8.21 (m, 4H). 13C NMR (100 MHz, CDCl3): δ = 166.3 (C=O), 160.6 (C7), 149.2 (C3), 148.3, 147.8, 144.3 (C8a), 137.4, 129.1, 128.0, 126.4, 124.1, 120.1, 96.9 (C6), 59.8 (O-CH2), 56.9 (C5), 25.4 (C10), 14.4 (CH3), 11.0 (CH3-C3). HRMS (ESI): m/z [M + H]+ Calcd for C22H22N5O4: 420.1672; Found: 420.1664. ","Ethyl 3,7-dimethyl-5-(4-nitrophenyl)-1-phenyl-1,5-dihydro-[1,2,4]triazolo[4,3-a]pyrimidine-6-carboxylate",O=C(C1=C(C)N=C(N(C2=CC=CC=C2)N=C3C)N3C1C4=CC=C([N+]([O-])=O)C=C4)OCC,"1H NMR (400 MHz, CDCl3): δ = 1.27 (t, J = 7.1 Hz, 3H, CH3), 2.19 (s, 3H, CH3-C3), 2.53 (s, 3H, H10), 4.11–4.17 (m, 2H, O-CH2), 6.31 (s, 1H, H5), 7.32 (t, J = 7.4 Hz, 1H), 7.49 (t, J = 7.4 Hz, 2H), 7.58 (d, J = 8.7 Hz, 2H), 8.18–8.21 (m, 4H)","13C NMR (100 MHz, CDCl3): δ = 166.3 (C=O), 160.6 (C7), 149.2 (C3), 148.3, 147.8, 144.3 (C8a), 137.4, 129.1, 128.0, 126.4, 124.1, 120.1, 96.9 (C6), 59.8 (O-CH2), 56.9 (C5), 25.4 (C10), 14.4 (CH3), 11.0 (CH3-C3)","400 MHz, CDCl3","1.27, 2.19, 2.53, 4.11–4.17, 6.31, 7.32, 7.49, 7.58, 8.18–8.21","100 MHz, CDCl3","166.3, 160.6, 149.2, 148.3, 147.8, 144.3, 137.4, 129.1, 128.0, 126.4, 124.1, 120.1, 96.9, 59.8, 56.9, 25.4, 14.4, 11.0"
PMC10254537," Data for 2-(3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenoxy)-3,6-dimethyl-4-propoxybenzoic acid (3d): Yield: 77%, white solid, mp 234–236 °C; 1H NMR (400 MHz, CDCl3) δ 11.90 (s, 1H), 6.60 (s, 1H), 5.80 (s, 1H), 3.98 (t, J = 6.4 Hz, 2H), 3.90 (s, 3H), 2.44 (s, 3H), 2.34 (s, 3H), 2.23 (s, 3H), 1.90 (s, 3H), 1.84 (p, J = 7.1 Hz, 2H), 1.06 (t, J = 7.4 Hz, 3H). 13C NMR (100 MHz, CDCl3) δ 172.5, 170.0, 162.6, 159.9, 159.3, 151.0, 139.8, 137.2, 118.9, 118.0, 111.1, 110.4, 108.4, 106.1, 69.9, 51.8, 24.4, 22.6, 20.7, 10.6, 8.9, 8.1; HRMS m/z calcd for C22H26O7Na ([M + Na]+) 425.1571, found 425.1566 (Figures S10–S12). ","2-(3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenoxy)-3,6-dimethyl-4-propoxybenzoic acid",O=C(O)C1=C(C)C=C(OCCC)C(C)=C1OC2=CC(C)=C(C(OC)=O)C(O)=C2C,"1H NMR (400 MHz, CDCl3) δ 11.90 (s, 1H), 6.60 (s, 1H), 5.80 (s, 1H), 3.98 (t, J = 6.4 Hz, 2H), 3.90 (s, 3H), 2.44 (s, 3H), 2.34 (s, 3H), 2.23 (s, 3H), 1.90 (s, 3H), 1.84 (p, J = 7.1 Hz, 2H), 1.06 (t, J = 7.4 Hz, 3H)","13C NMR (100 MHz, CDCl3) δ 172.5, 170.0, 162.6, 159.9, 159.3, 151.0, 139.8, 137.2, 118.9, 118.0, 111.1, 110.4, 108.4, 106.1, 69.9, 51.8, 24.4, 22.6, 20.7, 10.6, 8.9, 8.1","400 MHz, CDCl3","11.90, 6.60, 5.80, 3.98, 3.90, 2.44, 2.34, 2.23, 1.90, 1.84, 1.06","100 MHz, CDCl3","172.5, 170.0, 162.6, 159.9, 159.3, 151.0, 139.8, 137.2, 118.9, 118.0, 111.1, 110.4, 108.4, 106.1, 69.9, 51.8, 24.4, 22.6, 20.7, 10.6, 8.9, 8.1"
PMC6222427,"4.10.6. 4-Bromo-7-(2,3,4,4a-tetrahydro-1H-1,4-methanocarbazol-9(9aH)-yl)-[1,2,5]thiadiazolo[3,4- d]pyridazine (11f) Red solid, 53 mg (79%), Rf = 0.4 (CH2Cl2). Mp = 187–189 °C. Eluent—CH2Cl2/hexane, 1:1 (v/v). IR νmax (KBr, cm−1): 2949, 2871, 1505, 1459, 1409, 1366, 1303, 1250, 1163, 1089, 884, 774, 508. 1H-NMR (300 MHz, CDCl3): δ 1.08 (d, J = 10.3 Hz, 1H), 1.35 (d, J = 9.8 Hz, 1H), 1.53–1.76 (m, 4H), 2.41 (d, J = 26.5 Hz, 2H), 3.51 (d, J = 7.5 Hz, 1H), 5.35 (d, J = 7.1 Hz, 1H), 7.05 (t, J = 7.3 Hz, 1H), 7.21 (d, J = 7.3 Hz, 1H), 7.26 (t, J = 8.1 Hz, 1H), 8.80 (d, J = 8.1 Hz, 1H). 13C-NMR (75 MHz, CDCl3): δ 25.4, 27.9, 31.8, 43.5, 43.6, 50.5, 69.4, 118.6, 124.2, 124.3, 127.7, 131.0, 135.2, 143.6, 144.8, 150.1, 150.9. HRMS (ESI-TOF), m/z: calcd for C17H1579BrN5S [M + H]+, 400.0226, found, 400.0232. MS (EI, 70 eV), m/z (I, %): 402 ([M + 2]+, 6), 401 ([M + 1]+, 24), 400 (M+, 5), 399 ([M − 1]+, 20), 320 (30), 184 (100), 143 (48), 116 (70). ","4-Bromo-7-(2,3,4,4a-tetrahydro-1H-1,4-methanocarbazol-9(9aH)-yl)-[1,2,5]thiadiazolo[3,4-d]pyridazine",BrC1=NN=C(N2C3C(C4)CCC4C3C5=C2C=CC=C5)C6=NSN=C61,"1H-NMR (300 MHz, CDCl3): δ 1.08 (d, J = 10.3 Hz, 1H), 1.35 (d, J = 9.8 Hz, 1H), 1.53–1.76 (m, 4H), 2.41 (d, J = 26.5 Hz, 2H), 3.51 (d, J = 7.5 Hz, 1H), 5.35 (d, J = 7.1 Hz, 1H), 7.05 (t, J = 7.3 Hz, 1H), 7.21 (d, J = 7.3 Hz, 1H), 7.26 (t, J = 8.1 Hz, 1H), 8.80 (d, J = 8.1 Hz, 1H)","13C-NMR (75 MHz, CDCl3): δ 25.4, 27.9, 31.8, 43.5, 43.6, 50.5, 69.4, 118.6, 124.2, 124.3, 127.7, 131.0, 135.2, 143.6, 144.8, 150.1, 150.9","300 MHz, CDCl3","1.08, 1.35, 1.53-1.76, 2.41, 3.51, 5.35, 7.05, 7.21, 7.26, 8.80","75 MHz, CDCl3","25.4, 27.9, 31.8, 43.5, 43.6, 50.5, 69.4, 118.6, 124.2, 124.3, 127.7, 131.0, 135.2, 143.6, 144.8, 150.1, 150.9"
PMC10097314," 2,5-Bis(5-bromo-4-octylthiazol-2-yl)thiophene (Tz): 2,5-Bis(4-octylthiazol-2-yl)thiophene (2) (1 g, 2.1 mmol) and N-bromosuccinimide (NBS) (0.94 g, 5.3 mmol) were dissolved in dimethylformamide (DMF) (60 mL) and stirred at RT overnight. The reaction mixture was poured into water. The organic phase was extracted with dichloromethane and water and dried over anhydrous MgSO4. The solvent was then removed by evaporation under reduced pressure. The resulting product was recrystallized using MC and methanol to yield a pure yellow solid (1.1 g, 83%). 1H NMR (400 MHz, CDCl3), δ (ppm): 7.20 (s, 2H), 2.66 (t, J = 8.0 Hz, 2H), 1.65 (m, 2H), 1.25 (m, 10H), and 0.82 (t, J = 8.0 Hz, 3H). 13C NMR (100 MHz, CDCl3), δ (ppm): 159.88, 157.22, 138.74, 126.64, 103.81, 32.02, 29.85, 29.55, 29.50, 29.35, 28.85, 22.83, and 14.28. ","2,5-Bis(5-bromo-4-octylthiazol-2-yl)thiophene",CCCCCCCCC1=C(Br)SC(C2=CC=C(C3=NC(CCCCCCCC)=C(Br)S3)S2)=N1,"1H NMR (400 MHz, CDCl3), δ (ppm): 7.20 (s, 2H), 2.66 (t, J = 8.0 Hz, 2H), 1.65 (m, 2H), 1.25 (m, 10H), and 0.82 (t, J = 8.0 Hz, 3H)","13C NMR (100 MHz, CDCl3), δ (ppm): 159.88, 157.22, 138.74, 126.64, 103.81, 32.02, 29.85, 29.55, 29.50, 29.35, 28.85, 22.83, and 14.28","400 MHz, CDCl3","7.20, 2.66, 1.65, 1.25, 0.82","100 MHz, CDCl3","159.88, 157.22, 138.74, 126.64, 103.81, 32.02, 29.85, 29.55, 29.50, 29.35, 28.85, 22.83, 14.28"
PMC6257228,"4.4. Preparation of (2R,3S,4R)-N-Benzyl-2-phenylsulfonylmethyl-3,4-isopropylidenedioxypyrrolidine (9) Scheme 2, step e: LiAlH4 (7 mg, 0.19 mmol) was added to a solution of 11 (38 mg, 0.1 mmol) in dry THF (1 mL) at 0 °C. The resulting mixture was stirred for 1h, allowing to warm to rt, whereupon the reaction was quenched with wet ether, dried (Na2SO4), filtered, and concentrated. The resulting crude residue was purified by flash chromatography (silica gel, n-hexane/EtOAc 8:2) to yield benzyl derivative 9 (10 mg, 30%). IR (film) ν (cm−1) 2983, 2942, 1454, 1377, 1307, 1209, 1148, 1086, 1054; 1H-NMR (400 MHz) δ = 7.90–7.15 (m, 10H), 4.70 (m, 1H), 4.64 (m, 1H), 3.81 (d, J = 13.3 Hz, 1H), 3.55 (d, J = 13.3 Hz, 1H), 3.32–3.27 (m, 2H), 3.13 (dd, J = 13.5 and 9.0 Hz, 1H), 2.87 (dd, J = 10.7 and 5.3 Hz, 1H), 2.68 (d, J = 10.7 Hz, 1H), 1.50 (s, 3H),1.28 (s, 3H); 13C-NMR (100 MHz) δ = 139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0; HRMS (ESI) C21H25NO4S requires (M+Na) 410.1402; found 410.1397; [α]D20 = + 20.2 (c 1.0, CHCl3). ","(2R,3S,4R)-N-Benzyl-2-phenylsulfonylmethyl-3,4-isopropylidenedioxypyrrolidine",CC1(O[C@@]2([H])[C@H](CS(=O)(C3=CC=CC=C3)=O)N(CC4=CC=CC=C4)C[C@@]2([H])O1)C,"1H-NMR (400 MHz) δ = 7.90–7.15 (m, 10H), 4.70 (m, 1H), 4.64 (m, 1H), 3.81 (d, J = 13.3 Hz, 1H), 3.55 (d, J = 13.3 Hz, 1H), 3.32–3.27 (m, 2H), 3.13 (dd, J = 13.5 and 9.0 Hz, 1H), 2.87 (dd, J = 10.7 and 5.3 Hz, 1H), 2.68 (d, J = 10.7 Hz, 1H), 1.50 (s, 3H),1.28 (s, 3H)","13C-NMR (100 MHz) δ = 139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0",400 MHz,"7.90–7.15, 4.70, 4.64, 3.81, 3.55, 3.32–3.27, 3.13, 2.87, 2.68, 1.50, 1.28",100 MHz,"139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0"
PMC6263347,"3.6. Synthesis of 4-anilino-3-iodo-2-methylquinoline (5) 4-Chloro-3-iodo-2-methylquinoline (4, 1.51 g, 0.005 mol) and aniline (0.93 mL, 0.01 mol) were dissolved in dry ethanol (30 mL). The initial colour of the reaction mixture was colourless, but changed into yellow after some 15 min. The reaction was monitored by thin layer chromatography (tlc) and the formation of product was confirmed by the appearance of a new spot with Rf equal to the standard. The reaction mixture was stirred for a further 30 min, filtered, dried and recrystallized from chloroform. Yield 1.29 g (98%); m.p. 180 ºC; IR (KBr) [υmax cm-1] 3334 (N-H); 1H-NMR (CDCl3, 400 MHz, CDCl3 = 7.24 ppm) δ 3.18 (s, 3H, CH3), δ 7.07 (d, 2H, Ph-H-2′& H-2′′, J = 8.0 Hz), δ 7.22 (t, 2H, H-3′& H-3′′, J = 8.0 Hz), δ 7.38 (m, 3H, H-5, H-6 & H-7, J = 8.0 Hz), δ 7.54 (d, 1H, H-8, J = 8.0Hz), δ 7.72 (t, 1H, H-4′, J = 7.2Hz), δ 8.56 (bs, 1H, NH); 13C-NMR (CDCl3, 100 MHz, CDCl3 = 70.00 ppm) δ 159.01 (C-2), 13.05 (CH3), 51.97 (C-3), 148.27 (C-4), 125.16 C-4a)-, 124.33 (C-6), 129.76 (C-7 & C-8), 147.39 (C-8a), 131.08 (C-1´), 96.43 (C-2´& C-2´´), 129.46 (C-3´ & C-3´´), 125.82 (C-4´& C-5). ",4-anilino-3-iodo-2-methylquinoline,CC1=NC2=CC=CC=C2C(NC3=CC=CC=C3)=C1I,"1H-NMR (CDCl3, 400 MHz, CDCl3 = 7.24 ppm) δ 3.18 (s, 3H, CH3), δ 7.07 (d, 2H, Ph-H-2′& H-2′′, J = 8.0 Hz), δ 7.22 (t, 2H, H-3′& H-3′′, J = 8.0 Hz), δ 7.38 (m, 3H, H-5, H-6 & H-7, J = 8.0 Hz), δ 7.54 (d, 1H, H-8, J = 8.0Hz), δ 7.72 (t, 1H, H-4′, J = 7.2Hz), δ 8.56 (bs, 1H, NH)","13C-NMR (CDCl3, 100 MHz, CDCl3 = 70.00 ppm) δ 159.01 (C-2), 13.05 (CH3), 51.97 (C-3), 148.27 (C-4), 125.16 C-4a)-, 124.33 (C-6), 129.76 (C-7 & C-8), 147.39 (C-8a), 131.08 (C-1´), 96.43 (C-2´& C-2´´), 129.46 (C-3´ & C-3´´), 125.82 (C-4´& C-5)","CDCl3, 400 MHz, CDCl3 = 7.24 ppm","3.18, 7.07, 7.22, 7.38, 7.54, 7.72, 8.56","CDCl3, 100 MHz, CDCl3 = 70.00 ppm","159.01, 13.05, 51.97, 148.27, 125.16 -4a)-, 124.33, 129.76, 147.39, 131.08, 96.43, 129.46, 125.82"
PMC6222910," Dimethyl 1-(N-pivaloylamino)ethanephosphonate (12a) [7]. Colorless crystals (50.4 mg, 85% yield), mp 125.5–127.5 °C. 1H-NMR (CDCl3) δ 5.96 (d, J = 8.1 Hz, 1H, NH), 4.65–4.49 (m, 1H, CαH), 3.78 (d, J = 4.4 Hz, 3H, OCH3), 3.75 (d, J = 4.3 Hz, 3H, OCH3), 1.38 (dd, J1 = 16.8, J2 = 7.4 Hz, 3H, CH3), 1.21 (s, 9H, t-Bu) ppm; 13C-NMR (CDCl3) δ 177.6 (d, J = 5.1 Hz, C = O), 53.1 (d, J = 7.0 Hz, OCH3), 52.9 (d, J = 6.5 Hz, OCH3), 40.1 (d, J = 156.4 Hz, CαH), 38.6 (C(CH3)3), 27.3 (C(CH3)3), 15.5 (CH3) ppm; 31P-NMR (CDCl3) δ 28.5 ppm; IR (ATR) 3281, 2956, 1659, 1529, 1224, 1205, 1057, 1026, 1007 cm−1. ",Dimethyl 1-(N-pivaloylamino)ethanephosphonate,CC(P(OC)(OC)=O)NC(C(C)(C)C)=O,"1H-NMR (CDCl3) δ 5.96 (d, J = 8.1 Hz, 1H, NH), 4.65–4.49 (m, 1H, CαH), 3.78 (d, J = 4.4 Hz, 3H, OCH3), 3.75 (d, J = 4.3 Hz, 3H, OCH3), 1.38 (dd, J1 = 16.8, J2 = 7.4 Hz, 3H, CH3), 1.21 (s, 9H, t-Bu) ppm","13C-NMR (CDCl3) δ 177.6 (d, J = 5.1 Hz, C = O), 53.1 (d, J = 7.0 Hz, OCH3), 52.9 (d, J = 6.5 Hz, OCH3), 40.1 (d, J = 156.4 Hz, CαH), 38.6 (C(CH3)3), 27.3 (C(CH3)3), 15.5 (CH3) ppm",CDCl3,"5.96, 4.65–4.49, 3.78, 3.75, 1.38, 1.21",CDCl3,"177.6, 53.1, 52.9, 40.1, 38.6, 27.3, 15.5"
PMC6268350,"3.3.3. 1,4-diacetoxy-2-(3-methyl-2-buten-1-yl) benzene (23) Compound 23was obtained from 10 as described above. The crude mixture was purified using petroleum ether-ethyl acetate (80:20) as the mobile phase to afford compound 23 as a colorless oil (115.2 mg, 98%); MS m/z: 262 (5%), 219 (17%), 178 (100%), 163 (18%), 123 (36%); IR (solution): νmax 2970 (C-H alkane), 2916 (C-H alkane), 1763 (C=O ester), 1616 (C=C aromatic), 1491, 1438, 1369, 1208 (C-O), 1171 (C-O); 1H-NMR (CDCl3): 7.02 (d, J = 9.5 Hz, 1H, ArH-6); 6.95 (m, 2H, ArH-3,5); 5.21 (br. t, J = 7.3 Hz, 1H, C=CHCH2); 3.22 (d, J = 7.2 Hz, 2H, C=CHCH2); 2.30 (s, 3H, OCOCH3); 2.28 (s, 3H, OCOCH3); 1.74 (s, 3H, CH3CH3C=CH-); 1.68 (s, 3H, CH3CH3C=CH-); 13C-NMR (100 MHz, CDCl3): 17.8 (CH3CH3C=CH-); 20.8 (OCOCH3); 21.1 (OCOCH3); 25.7 (CH3CH3C=CH-); 28.6 [(CH3)2C=CHCH2-]; 119.9 (ArCH-5); 120.8 [(CH3)2C=CHCH2]; 122.7 (ArCH-3) 122.9 (ArCH-6); 133.8 [(CH3)2C=CHCH2]; 134.9 (ArC-2); 146.2 (ArC-1); 148.2 (ArC-4); 169.2 (OCOCH3); 169.4 (OCOCH3). ","1,4-diacetoxy-2-(3-methyl-2-buten-1-yl)benzene",C/C(C)=C\CC1=CC(OC(C)=O)=CC=C1OC(C)=O,"1H-NMR (CDCl3): 7.02 (d, J = 9.5 Hz, 1H, ArH-6); 6.95 (m, 2H, ArH-3,5); 5.21 (br. t, J = 7.3 Hz, 1H, C=CHCH2); 3.22 (d, J = 7.2 Hz, 2H, C=CHCH2); 2.30 (s, 3H, OCOCH3); 2.28 (s, 3H, OCOCH3); 1.74 (s, 3H, CH3CH3C=CH-); 1.68 (s, 3H, CH3CH3C=CH-)","13C-NMR (100 MHz, CDCl3): 17.8 (CH3CH3C=CH-); 20.8 (OCOCH3); 21.1 (OCOCH3); 25.7 (CH3CH3C=CH-); 28.6 [(CH3)2C=CHCH2-]; 119.9 (ArCH-5); 120.8 [(CH3)2C=CHCH2]; 122.7 (ArCH-3) 122.9 (ArCH-6); 133.8 [(CH3)2C=CHCH2]; 134.9 (ArC-2); 146.2 (ArC-1); 148.2 (ArC-4); 169.2 (OCOCH3); 169.4 (OCOCH3)",CDCl3,"7.02, 6.95, 5.21, 3.22, 2.30, 2.28, 1.74, 1.68","100 MHz, CDCl3","17.8, 20.8, 21.1, 25.7, 28.6, 119.9, 120.8, 122.7, 122.9, 133.8, 134.9, 146.2, 148.2, 169.2, 169.4"
PMC10095773," Purity detection: The compound was identified as meleagrin by mass spectrometry (MS) and nuclear magnetic resonance (1H and 13C NMR). Then, the compound meleagrin was analyzed by TLC. The developing agents of the two systems (CH2Cl2-MeOH 10:1, petroleum ether: ethyl acetate = 3:1) and four chromogenic agents (the vanillin-concentrated sulfuric acid universal chromogenic agent, the 254 nm ultraviolet chromogenic agent, the 365 nm fluorescence chromogenic agent, and the bismuth potassium iodide alkaloid chromogenic agent) were used in developing the compound meleagrin. The color showed a single spot; the compound meleagrin was purified by HPLC analysis, and its peak area percentage was greater than 98% at different wavelengths, which met the criteria for establishing a standard curve. ",meleagrin,,,,,,,
