Paragraph,task_name,output
"Paragraph_2_IUPAC: (E)-2,6-dichlorobenzaldehyde oxime (2). A solution of hydroxylamine hydrochloride (1.5 eq) and NaOH (1.5 eq) in water was added to a solution of 2,6-dichlorobenzaldehyde (1) in ethanol. The mixture was left to stir for 5h. After starting material consumption, ethanol was evaporated, and the residue was extracted with ethyl acetate (x 3). The reunited organics were washed with brine, dried over anhydrous Na2SO4, and concentrated to afford the oxime as a white solid (98%) which was used for the next step without further purification. 1H NMR (400 MHz, CDCl3) δ 8.37 (s, 1H), 7.45 (d, J = 0.6 Hz, 2H), 7.28 (dd, J = 8.8, 7.8 Hz, 1H); 13C NMR (100 MHz, CDCl3) δ 144.24, 132.82, 130.12, 129.99, 128.32; HRMS (ESI) m/z [M+H+] calcd for C7H5Cl2NO 189.9748, found 189.9744. ",Paragraph_2_IUPAC,"(E)-2,6-dichlorobenzaldehyde oxime"
"Paragraph_2_IUPAC: 5-(1-Ethylpiperidin-4-yl)-3-(naphthalen-2-yl)-1,2,4-oxadiazole (2). The mixture was purified by HPLC on a Synergi Fusion-RP 80 (4 μm; 4.6 mm i.d. × 250 mm) with MeOH/H2O (88:12) as eluent (flow rate 1 mL/min, tR = 6.7 min); 1H NMR (400 MHz, CD3OD): δH 8.60 (1H, s), 8.09 (1H, dd, J = 8.5, 1.5 Hz), 7.98 (1H, ovl), 7.97 (1H, ovl), 7.93 (1H, br d, J = 7.6 Hz), 7.58 (2H, m), 3.16 (1H, m), 2.99 (2H, m), 2.52 (2H, q, J = 7.2 Hz), 2.27 (2H, br t, J = 11.0 Hz), 2.19 (2H, m), 2.02 (2H, m), 1.16 (3H, t, J = 7.2 Hz, CH3); 13C NMR (100 MHz, CD3OD): δC 183.6, 169.4, 136.2, 134.5, 129.9 (2C), 128.8 (3C), 127.9, 125.5, 124.6, 53.7 (3C), 35.3, 30.1 (2C), 12.5; ESIMS m/z 308.4 [M + H]+. ",Paragraph_2_IUPAC,"5-(1-Ethylpiperidin-4-yl)-3-(naphthalen-2-yl)-1,2,4-oxadiazole"
"Paragraph_2_IUPAC: 5-Fluoro-4-(1-methyl-1H-pyrazol-4-yl)-N-(1H-pyrazol-4-yl)pyrimidin-2-amine (14): Prepared from 2-chloro-5-fluoro-4-(1-methyl-1H-pyrazol-4-yl)pyrimidine (6) (213 mg, 1.00 mmol) and 4-amino-1H-pyrazole (13a) (100 mg, 1.20 mmol) following the general synthetic procedure B. The residue was purified by flash column chromatography, eluting with 0–5% methanol in ethyl acetate to afford 14 as a yellow solid (34 mg, 13%). m.p. 253.8–254.8 °C. 1H NMR (DMSO-d6): δ 3.94 (s, 3H, CH3); 7.71 (s, 2H, pyrazolyl-H); 8.04 (s, 1H, pyrazolyl-H), 8.38 (s, 1H, pyrazolyl-H), 8.41 (d, 1H, J = 2.9, pyrimidinyl-H), 9.38 (s, 1H, NH); and 12.43 (s, 1H, pyrazolyl-NH). 13C NMR (DMSO-d6): δ 39.4, 116.2 (d, JC–F = 5.5), 117.9, 123.5, 130.3, 132.8 (d, JC–F = 8.0), 139.1 (d, JC–F = 5.2), 146.4, 148.3 (d, JC–F = 246.0), and 156.8 (one carbon signal overlapping or obscured). HRMS (ESI-TOF): 260.1064 [M+H]+; calcd. for C11H11FN7+ 260.1054 [M+H]+. Anal. RP/HPLC Method A: tR 15.53 min, purity 100%; Method B: tR 11.35 min, purity > 99%. ",Paragraph_2_IUPAC,5-Fluoro-4-(1-methyl-1H-pyrazol-4-yl)-N-(1H-pyrazol-4-yl)pyrimidin-2-amine
"Paragraph_2_IUPAC: 2.2. N-(Fmoc)Alaninyl-azasulfurylphenylalaninyl-D-phenylalanine tert-butyl ester (9) A solution of AsF-peptide 8 (202 mg, 0.35 mmol) in t-BuOAc (1.00 mL) was treated with conc. H2SO4 (77.8 μL, 1.40 mmol), stirred at rt for 3 h, quenched with saturated NaHCO3 (10 mL), and extracted with EtOAc (4 × 15 mL). The organic layers were combined and evaporated to a residue, which was dissolved in water (3.5 mL), cooled in an ice bath, and treated with potassium carbonate (65 mg, 0.47 mmol) followed drop-wise with a solution of 9-fluorenylmethyl N-succinimidyl carbonate (Fmoc-OSu, 138 mg, 0.14 mmol) in 1,4-dioxane (6.5 mL). After stirring at 0 °C for 1 h and at rt for 4 h, brine was added (25 mL) to the mixture. The layers were separated and the aqueous phase was extracted with EtOAc (3 × 40 mL). The organic phases were combined, dried over MgSO4, filtered and evaporated. The residue was purified by flash chromatography [29] eluting with hexane:EtOAc 7:3 to afford carbamate 9 as a solid (123 mg, 53%): Rf 0.33 (hexane:EtOAc 7:3); mp 77 °C; [α]D20 −38.5° (CHCl3, c 1.00); 1H NMR (CDCl3, 400 MHz) δ 1.16 (3H, d, J = 6.2), 1.41 (9H, s), 3.10–3.15 (1H, m), 3.15–3.20 (1H, m), 4.05–4.10 (1H, m), 4.15 (1H, t, J = 6.4), 4.25–4.35 (2H, m), 4.45–4.65 (3H, m), 5.29 (1H, d, J = 6.9), 5.75 (1H, d, J = 6.6), 7.20–7.35 (12H, m), 7.40 (2H, t, J = 7.2), 7.50–7.60 (2H, m), 7.76 (2H, d, J = 7.6), 8.00 (1H, s); 13C NMR (CDCl3, 100 MHz) δ 18.3, 28.2, 39.1, 47.3, 49.4, 55.3, 57.6, 67.6, 83.3, 120.3, 125.4, 127.28, 127.38, 127.41, 128.02, 128.05, 128.56, 128.59, 128.8, 129.7, 130.3, 134.7, 136.2, 141.6, 143.9, 144.2, 156.3, 170.5, 171.7; IR (neat) vmax/cm−1 1155, 1252, 1369, 1454, 1502, 1703, 3263; HRMS (ESI) m/z calculated for C38H43N4O7S [M + H]+ 699.2847; found 699.2861. ",Paragraph_2_IUPAC,N-(Fmoc)Alaninyl-azasulfurylphenylalaninyl-D-phenylalanine tert-butyl ester
"Paragraph_2_IUPAC: 4-(4-Methoxyphenyl)-3-methyl-1-phenyl-6,7,8,9-tetrahydro-10H-cyclohepta[g]pyrazolo[3,4-b][1,8]naphthyridin-5-amine (3i). Yellow solid, yield 55%, mp 125–126. FTIR (KBr) ν(cm−1): 3489 (NH2), 3038 (=C-H), 1618, 1525 (C=N and C=C). 1H-NMR (400 MHz, DMSO-d6): 1.48–1.53 (m, 2H), 1.68–1.75 (m, 2H), 1.77–1.85 (m, 5H), 2.66–2.72 (m, 2H), 3.13–3.20 (m, 2H), 3.89 (s, 3H), 7.30 (d, 2H, J = 8.6 Hz), 7.46 (t, 1H, J = 7.4 Hz), 7.54–7.62 (m, 4H), 8.25 (d, 2H, J = 8.1 Hz). Not observed (brs, 2H, NH2). 13C-NMR (100 MHz DMSO-d6) δ: 14.4 (CH3), 24.4 (CH2), 25.5 (CH2), 26.1 (CH2), 31.1 (CH2), 33.6 (CH2), 52.0 (CH3), 105.1 (C), 114.4 (C), 115.5 (CH), 117.9 (C), 120.8 (CH), 125.4 (C), 126.6 (CH), 129.6 (CH), 130.0 (CH), 138.5 (C), 145.8 (C), 147.5 (C), 147.6 (C), 149.5 (C), 152.9 (C), 157.4 (C), 161.0 (C). m/z: 449 (M+,1), 434 (3), 236 (10). Anal. Calcd for C28H27N5O: C, 74.81; H, 6.05; N, 15.58; found: C, 74.84; H, 6.01; N, 15.62.  3.3. Antifungal Activity 3.3.1. Microorganisms and Media",Paragraph_2_IUPAC,"4-(4-Methoxyphenyl)-3-methyl-1-phenyl-6,7,8,9-tetrahydro-10H-cyclohepta[g]pyrazolo[3,4-b][1,8]naphthyridin-5-amine"
"Paragraph_2_IUPAC: 6-Chloro-2-methylquinazolin-4(3H)-one (10a). This compound was prepared from 2-amino-5-chlorobenzamide (100 mg, 0.59 mmol) triethyl orthoacetate (191 mg, 216 µL, 1.18 mmol) and acetic acid (106 mg, 101 µL, 1.77 mmol) in absolute ethanol (3 mL) at 110 °C for 24 h. Yield: 106 mg (92%) as a light tan powder, m.p. 288–290 °C (lit [49] m.p. 289–291 °C); IR (CHCl3): 3166, 1693, 1631 cm−1; 1H-NMR (400 MHz, CDCl3): δ 12.4 (br s, 1H), 8.00 (d, J = 2.5 Hz, 1H), 7.79 (dd, J = 8.7, 2.5 Hz, 1H), 7.59 (d, J = 8.7 Hz, 1H), 2.35 (s, 3H); 13C-NMR (101 MHz, DMSO-d6): δ 160.7, 154.9, 147.7, 134.4, 130.1, 128.9, 124.7, 121.9, 21.5; HRMS (ESI): m/z for C9H735ClN2O [M + 1]+: calcd.: 195.0325; found: 195.0323. ",Paragraph_2_IUPAC,6-Chloro-2-methylquinazolin-4(3H)-one
"Paragraph_2_IUPAC: (2R,3R)-3-hydroxy-2-(phenazine-4-carboxamido)butanoic acid (4f): Yellow solid; yield: 72%; m.p. 227–229 °C; 1H-NMR (400 MHz, DMSO-d6) δ 11.49 (d, J = 7.6 Hz, 1H, CONH), 8.81 (dd, J = 7.2, 1.5 Hz, 1H, Phenazine-H), 8.47 (dd, J = 8.8, J = 1.6 Hz, 1H, Phenazine-H), 8.37–8.19 (m, 2H, Phenazine-H), 8.17–7.97 (m, 3H, Phenazine-H), 4.57 (dd, J = 7.6, J = 2.4 Hz, acylamino-CH), 4.44 (m, 1H, hydroxyl-CH), 1.29 (d, J = 6.4 Hz, 3H, CH3). 13C-NMR (101 MHz, DMSO-d6) δ 172.65, 164.46, 143.36, 142.99, 141.25, 140.55, 135.28, 133.96, 132.80, 132.27, 130.90, 129.73, 129.40, 129.35, 66.97, 59.16, 21.62. HRMS calcd for C17H15N3O4 [M + H]+: 326.1135, found 326.1129. ",Paragraph_2_IUPAC,"(2R,3R)-3-hydroxy-2-(phenazine-4-carboxamido)butanoic acid"
"Paragraph_2_IUPAC: Methyl 4-hydroxy-2-(2-oxo-2-(phenylamino)ethyl)-2H-benzo[e][1,2]thiazine-3-carboxylate 1,1-dioxide (5a) Yield 81%. White solid; m.p. 188–190°C. IR (KBr)cm−1: 3260 (N–H), 2951 (C–H), 1681 (C=O), 1602 (C=C), 1247 (C–N); 1H NMR (DMSO-d6, 300 MHz) δ: 3.91 (s, 3H, OCH3), 4.46 (s, 2H, CH2), 6.98 (t, J = 7.2 Hz, 1H, ArH), 7.21 (t, J = 7.8 Hz, 2H, ArH), 7.31 (d, J = 7.5 Hz, 2H, ArH), 7.79–7.88 (m, 3H, ArH), 8.04 (dd, J = 6.3 Hz, 2.1 Hz, 1H, ArH), 9.98 (s, 1H, NH), 11.82 (s, 1H, OH) ppm; 13C NMR (DMSO-d6, 100 MHz) δ: 53.0, 53.5, 108.3, 119.4, 122.0, 123.8, 126.5, 128.2, 129.2, 132.8, 133.2, 138.3, 138.8, 158.0, 165.8, 168.7 ppm; Anal. calculated for C18H16N2O6S: C, 55.66; H, 4.15; N, 7.21; S, 8.26; Found: C, 55.70; H, 4.25; N, 7.29; S, 8.32; MS (EI+) m/z: 388.3 (M+). ",Paragraph_2_IUPAC,"Methyl 4-hydroxy-2-(2-oxo-2-(phenylamino)ethyl)-2H-benzo[e][1,2]thiazine-3-carboxylate 1,1-dioxide"
"Paragraph_2_IUPAC: To a mixture of EDC.HCl (0.288 g, 1.50 mmol), HOBt (0.203 g, 1.50 mmol), and DIPEA (0.523 mL, 3.00 mmol) in anhydrous DMF (5 mL) was added 4-(allyloxy)-3-isopropoxybenzoic acid (177 mg, 0.750 mmol). After stirring for 5 min at r.t., methyl 4-hydroxy-isopropoxybenzoate was added (105 mg, 0.5 mmol). The reaction was stirred at r.t. for 5 h, and, following completion, the crude product was extracted using ethyl acetate (3 × 10 mL). The combined organic layers were washed with LiCl solution (3 × 15 mL), Na2CO3 (3 × 15 mL), and brine (3 × 15 mL), and the resulting solution concentrated in vacuo. Purification was performed using column chromatography (1:9 EtOAc:n-Pentane) to isolate the title compound as a colourless oil (0.196 g, 0.460 mmol, 92%); Rf = 0.50 (1:5 EtOAc:n-Pentane); 1H NMR (400 MHz, CDCl3) δH: 7.81 (dd, ArH, J = 8, 4, 1H), 7.72 (d, ArH, J = 4, 1H), 7.70–7.67 (m, ArH, 2H), 7.22 (d, ArH, J = 12, 1H), 6.96 (d, ArH, J = 12, 1H), 6.12–6.05 (m, CH = CH2, 1H), 5.46 (dq, CH2 = CH, J = 16, 4, 1H), 5.32 (dq, CH2 = CH, J = 8, 4, 1H), 4.69 (dt, CH2OAr, J = 8, 4, 2H), 4.63–4.58 (m, CH(CH3)2, 2H), 3.92 (s, CH3COO, 3H), 1.39 (d CH(CH3)2, J = 8, 6H), 1.28 (d, CH(CH3)2, J = 8, 6H); 13C NMR (125 MHz, CDCl3) δC: 166.7 (CO), 164.2 (CO), 154.4 (COCH), 149.9 (COCH2), 147.6 (COCH), 145.6 (COCO), 133.0 (CH = CH2), 128.6 (CCOOCH3), 124.9 (ArC), 123.3 (CCOOCAr), 122.7 (ArC) 122.0 (ArC), 118.3 (CH2 = CH), 116.8 (ArC), 113.2 (ArC), 72.3 (CH(CH3)2), 72.1 (CH(CH3)2), 69.9 (CH2OAr), 52.4 (CH3COO), 22.2 (C(CH3)2); νmax/cm−1 (solid state) = 1721 (CO, s), 1481 (CC), 1261 (C—O); ESI-HRMS found m/z 427.1760 [M−H]-, C24H27O7 requires 427.1757. ",Paragraph_2_IUPAC,
"Paragraph_2_IUPAC: 3.2.8. 4-Chlorobenzoic Acid Yield: 0.0463 g, (0.30 mmol 98%); white solid. m. p. = 225–227 °C. 1H NMR (500 MHz, DMSO-d6): δ = 7.94 (d, J = 8.7 Hz, 2 H), 7.57 (d, J = 8.6 Hz, 2 H). 13C NMR (125 MHz, DMSO-d6): δ = 166.5, 137.8, 131.1, 129.6, 128.8. HRMS (DART): m/z [M + H]+ calcd for C7H5O2Cl: 157.0051; found: 157.0045. ",Paragraph_2_IUPAC,4-Chlorobenzoic Acid
"Paragraph_2_IUPAC: N2,N6-Bis(1-(2-(2-chloro-6-fluorobenzylidene)hydrazinyl)-1-oxopropan-2-yl)pyridine-2,6-dicarbox-amide (4e). IR (KBr, cm-1): ν 3410-3235 (NH), 1682, 1674 (2C=O, amide); 1H-NMR (DMSO-d6): δ 1.34 (d, 6H, 2 CH3), 4.55 (m, 2H, 2CH), 7.24-7.72 (m, 6H, Ar-H), 8.15-8.38 (m, 5H, pyridine-H + 2CH=N), 8.80, 10.74 (2s, 4H, 4NH exchangeable with D2O); 13C-NMR: 17.88 (2C, 2CH3), 51.10 (2C, 2CH), 112.68, 117.78, 124.86, 133.56, 134.48, 160.65 (12C, 2Ar-C), 124.00, 139.24, 149.56 (5C, pyridine-C), 142.94 (2C, 2 CH=N), 160.76, 176.55 (4C, 4C=O); MS, m/z (%): 618 (M+, 15), 620 (M++2, 6), 488 (13), 490 (4), 359 (100), 318 (66), 275 (88), 204 (96), 133 (45), 105 (86), 77 (84). ",Paragraph_2_IUPAC,"N2,N6-Bis(1-(2-(2-chloro-6-fluorobenzylidene)hydrazinyl)-1-oxopropan-2-yl)pyridine-2,6-dicarbox-amide"
"Paragraph_2_IUPAC: Product 3g: 6-fluoro-2-phenyl-3-tosylbenzo[b]thiophene. The sulfonylation product was purified by flash column chromatography on silica gel (PE/AcOEt: 30/1–15/1) to afford 3g as a brown solid (60 mg, 79% yield). 1H NMR (600 MHz, CDCl3): δ 8.61 (dd, J = 9.2, 5.1 Hz, 1H), 7.50 (d, J = 8.3 Hz, 2H), 7.48–7.44 (m, 2H), 7.41–7.38 (m, 4H), 7.29–7.24 (m, 1H), 7.12 (d, J = 8.2 Hz, 2H), 2.33 (s, 3H). 13C NMR (151 MHz, CDCl3): δ 160.8 (d, J = 247.7 Hz), 152.0 (d, J = 3.3 Hz), 144.0, 139.2 (d, J = 4.4 Hz), 139.1, 132.6, 131.3, 130.5, 130.1, 129.6, 129.4, 127.7, 127.0, 126.1 (d, J = 8.9 Hz), 114.9 (d, J = 23.9 Hz), 107.9 (d, J = 25.4 Hz), 21.5. ",Paragraph_2_IUPAC,6-fluoro-2-phenyl-3-tosylbenzo[b]thiophene
"Paragraph_2_IUPAC: 2-(4-Phenylpiperazin-1-yl)-1-phenylpropan-1-one (5b) Brown solid, yield: 228.4 mg, 81%. Mp: 105–106 °C. Rf: 0.41 (CH2Cl2). FT-IR (cm−1): 1679. 1H-NMR (400 MHz, CDCl3): δ 8.17–8.09 (m, 2H, arom.), 7.61–7.51 (m, 1H, arom.), 7.50–7.41 (m, 2H, arom.), 7.30–7.21 (m, 2H, arom.), 6.96–6.80 (m, 3H, arom.), 4.16 (q, J = 6.8 Hz, 1H, CH), 3.25–3.10 (m, 4H, CH2 pip.), 2.86–2.68 (m, 4H, CH2 pip.), 1.34 (d, J = 6.8 Hz, 3H, CH3). 13C-NMR (101 MHz, CDCl3): δ 200.34, 151.31, 136.26, 133.01, 129.06, 128.88, 128.40, 119.72, 116.10, 64.55, 49.63, 49.47, 11.64. MS-ESI: [M+H]+ = 295, [M+Na]+ = 317; elemental analysis calcd (%) for C19H22N2O: C 77.52, H 7.53, N 9.52; found: C 77.75, H 7.50, N 9.55. ",Paragraph_2_IUPAC,2-(4-Phenylpiperazin-1-yl)-1-phenylpropan-1-one
"Paragraph_2_IUPAC: 3.1.11. 2-Amino-4-(5-bromo-1-ethyl-1H-indol-2-yl)-7,7-dimethyl-5-oxo-5,6,7,8-tetrahydro-4H-chromene-3-carbonitrile (4j) The product 4j was prepared from the substrates 1j, 2, and 3 using the general procedure. M.P: 280–282 °C; yield: 82%; IR (KBr): 3339 (broad, -NH), 2189 (C=N), 1709 (C=O) cm−1; 1H NMR δ (400 MHz; CDCl3): 0.9 (s, 6H, -CH3), 1.2 (q, 3H, -CH3), 1.8–2.2 (s, 4H, -CH2), 3.8 (t, 2H, -CH2), 4.3 (s, 1H, -CH), 7.2–8.4 (m, 6H, Ar-H and -NH2); 13C NMR δ (100 MHz; CDCl3): 14.1, 18.8, 20.3, 21.9, 28.3, 41.6, 48.7, 60.6, 121.5, 124.9, 126.6, 128.9, 130.1, 132.6, 138.9, 140.6, 142.8, 143.8, and 170.2; and [M+ and M+2]: 439 and 441.  3.2. Assay of Cytotoxicity ",Paragraph_2_IUPAC,"2-Amino-4-(5-bromo-1-ethyl-1H-indol-2-yl)-7,7-dimethyl-5-oxo-5,6,7,8-tetrahydro-4H-chromene-3-carbonitrile"
"Paragraph_2_IUPAC: 8-Bromo-2,3-dihydro-2-methyl-1H-chromeno[3,2-c]pyridine (2b). Yield 38%, brown crystals, m.p. = 137–138 °C. 1H NMR (600 MHz, CDCl3) δ (ppm): 2.40 (s, 3H), 3.18 (d, J = 4.1 Hz, 2H), 3.25 (d, J = 1.4 Hz, 2H), 5.08 (td, J = 4.2, 1.8 Hz, 1H), 5.98 (s, 1H), 6.64 (d, J = 8.6 Hz, 1H), 7.03 (d, J = 2.4 Hz, 1H), 7.15 (dd, J = 8.6, 2.4 Hz, 1H). 13C NMR (151 MHz, CDCl3) δ (ppm): 44.8, 53.7, 56.9, 98.6, 114.2, 116.5, 116.9, 123.6, 128.6, 129.6, 131.3, 147.6, 152.2. HRMS (MALDI+) m/z calcd for C13H12BrNO in form of [M + H]+ ion 278.0181, found: 278,0193. ",Paragraph_2_IUPAC,"8-Bromo-2,3-dihydro-2-methyl-1H-chromeno[3,2-c]pyridine"
"Paragraph_2_IUPAC: (5Z)-5-(2-Nitrobenzylidene)-2-thioxo-1,3-thiazolidin-4-one (7a). Yellow crystalline compound; Yield 68%; Mp 190–195 °C (204–205 °C [32]); Anal. Calcd. for C10H6N2O3S2 (266.30): C 45.10%, H 2.27%, N 10.52%, S 24.08%; found: C 43.78%, H 1.53%, N 10.14%, S 26.31%; UV (nm), λmax/log ε: 360.1/3.43; IR (KBr, cm−1): 3098 (NH), 1735 (C=O); 1H-NMR (DMSO-d6), δ: 13.93 (1H, bs, NH), 8.19 (1H, d, J = 8.2 Hz, H3´), 7.92–7.84 (1H, m, H5´), 7.86 (1H, s, CH), 7.76–7.66 (2H, m, H4´, H6´); 13C-NMR (DMSO-d6), δ: 196.0, 168.8, 148.1, 134.8, 131.5, 130.5, 129.6, 129.0, 128.1, 125.8. ",Paragraph_2_IUPAC,"(5Z)-5-(2-Nitrobenzylidene)-2-thioxo-1,3-thiazolidin-4-one"
"Paragraph_2_IUPAC: 2-{2-[2-(1,3-Dimethylxanthin-7-yl)acethyl]hydrazono}-3-(4-chlorophenyl)-5-(benzyliden)thiazolidin-4-one (7b1). Yield 68%, m.p. 265–267 °C; FT-IR (KBr, cm−1): 3,297, 3,118 (-NH-), 2,994, 1,591, 1,545 (phenyl ring), 1,699 (-C=O), 1,639 (C=N), 1,348 (-CH2-), 1,214 (C-N), 777 (C-Cl), 710 (C-S-C); 1H-NMR (DMSO-d6) δ in ppm: 8.06 (s, 1H, -CH=N-); 7.51-7.31 (dm, 9H, Ar-H); 7.24 (s, 1H, C=CH-); 7.01 (s, 1H, -NH-); 5.17 (s, 2H, -CH2-); 3.32, 3.20 (s, 6H, 2CH3); 13C-NMR (DMSO-d6) δ in ppm: 173.73 (C9), 167.63 (C12), 156.18 (C10), 154.39, 150.97 (C6, C2), 148.24 (C4), 146.52 (C7), 142.81 (C13), 135.18 (C19), 132.41 (C20), 128.57 (C22, C24), 128.02 (C15, C17), 127.03 (C16), 126.87 (C14, C18), 120.84 (C23), 119.76 (C21, C25), 117.08 (C11), 106.29 (C5), 29.45 (C8), 29.01, 27.42, (C1, C3). ",Paragraph_2_IUPAC,"2-{2-[2-(1,3-Dimethylxanthin-7-yl)acethyl]hydrazono}-3-(4-chlorophenyl)-5-(benzyliden)thiazolidin-4-one"
"Paragraph_2_IUPAC: DDSQ-Me2H2 (3 g, 0.26 mmol) was added to anhydrous toluene (200 ml) under a nitrogen atmosphere, heated to 40 °C, and stirred until the substrate dissolved completely. Then Karstedt catalyst (20 μL, 0.896 μmol) was added. After stirring for 30 min, tert-butyl-N-allylcarbamate (1.022 g, 1.1 mL, 6.5 mmol) was added, and the mixture was heated to 60 °C. The reaction was continuously stirred and heated for 24 h, after which it was cooled to RT. The solution was passed through a pad of Celite and concentrated on a rotary evaporator giving yellow oil. Separation: the precipitate (2.8 g, pure trans-isomer) was obtained by three times repeated crystallization from cold methanol (100 mL). After filtration, the precipitate was collected and dried in vacuum. The product was obtained as a white solid with a yield of 71% (2.71 g, 1.85 mmol). 1H NMR (500 MHz, CDCl3) δ 7.62–7.13 (m, -Ph, 40H), 4.25–4.21 (s, CH2NHCO, 2H), 3.00–2.93 (m, CH2CH2CH2NH, 4H), 1.54–1.49 (m, CH2CH2CH2NH, 4H), 1.40–1.36 (s, COO(CH3)3, 18H), 0.70–0.66 (m, CH2CH2CH2NH,4H), 0.3–0.27 (s, Si–CH3, 6H). 13C NMR (151 MHz, CDCl3) δ 156.71 (C=O), 134.86, 134.74, 132.74, 131.78, 131.29, 128.71, 128.59 (Ph), 79.72 (C(CH3)3), 43.97 (CH2NH), 29.25 (C(CH3)3), 24.17 (SiCH2CH2CH2NH), 14.69 (SiCH2CH2CH2NH), 0.00 (SiCH3).29Si NMR (119 MHz, CDCl3) (pure trans-isomer) δ −17.79 (SiCH3), −78.53, 79.52 (Si–O–Si-Ph). FT-IR (KBr, νmax/cm–1): 3440 (br, N–H), 3073, 3052, 3027 (C–Harom.), 2979, 2932 (C–Haliph.), 1698 (C=O), 1595 (C=Carom), 1431 (Si–CH3), 1132 (br, Si–O–Si). MALDI-TOF MS (m/z): calculated for C66H78O18N2Si10 [M + Na]+: 1489.28; found: 1489.28. Elemental analyses calculated for C66H78O18N2Si10: C, 53.99; H, 5.36; N, 1.91; Si, 19.13; found: C, 53.87; H, 5.40; N, 1.92; Si, 19.12. Crystal data for C66H78O18N2Si10 (M = 1468.20 g/mol): monoclinic, space group P21/c (no. 14), a = 11.027(4) Å, b = 16.624(7) Å, c = 19.817(3) Å, β = 95.910(10)°, V = 3613(2) Å3, Z = 2, T = 99.99(10) K, μ(Cu Kα) = 2.297 mm–1, Dcalc = 1.349 g/cm3, 36 442 reflections measured (6.956 ≤ 2Θ ≤ 146.786°), 6989 unique (Rint = 0.0305, Rsigma = 0.0283), which were used in all calculations. The final R1 was 0.0349 (I > 2σ(I)) and wR2 was 0.0891 (all data). ",Paragraph_2_IUPAC,
"Paragraph_2_IUPAC: 3.2.3. 3,4-Dichloro-5-(2'-hydroxypropylamino)-2(5H)-furanone (4c): White powder, m.p. 86-88 °C; 1H NMR (DMSO-d6): δ 1.03 (d, J = 6.3 Hz, 3H, H-3'), 1.04 (d, J = 6.3 Hz, 3H, H-3'), 3.00-3.14 (m, 2 x 1H, H-1'a), 3.34-3.46 (m, 2 x 1H, H-1'b), 3.80-3.89 (m, 2 x 1H, H-2'), 4.83 (br s, 2 x 1H, OH), 5.45-5.51 (m, 2 x 1H, H-5), 7.00-7.05 (m, 2x1H, NH). 13C-NMR (DMSO-d6): δ 20.79, 21.15 (C-3'); 46.85, 47.04 (C1'), 63.99, 64.72 (C-2'), 81.88, 82.58 (C-5), 124.84, 124.87 (C-3); 143.95, 144.21 (C-4), 161.54, 161.81 (C-2). Anal. Calcd. for C7H9Cl2NO3 (226): C, 37.19; H, 4.01; N, 6.20. Found: C, 36.86; H, 3.67; N, 6.17.  3.2. General procedure for the synthesis of compounds 6a-g",Paragraph_2_IUPAC,"3,4-Dichloro-5-(2'-hydroxypropylamino)-2(5H)-furanone"
"Paragraph_2_IUPAC: The synthesis route of OFPA is shown in Figure 1. In a 100 mL flask, NaOH (4.6 g, 115 mmol) was added to a solution of octafluoropentanol (24.37 g, 110 mmol) and terabutyl ammonium bromide (0.1 g, 0.312 mmol) in toluene (50 mL). After stirring for 30 min at room temperature, epichlorohydrin (4.63 g, 50 mmol) dissolved in 10 mL toluene was added dropwise. The resulting mixture was stirred at 73 °C for 12 h. When the starting materials disappeared upon inspection by TLC, the reaction mixture was washed with distilled water (50 mL × 3). The organic phase was dried with anhydrous sodium sulfate, followed by filtration and concentration under reduced pressure. After molecular distillation, a colorless and transparent liquid 2,3-Bisoctafluoropentyloxy-1-propanol (OFPA) (19.37 g) was obtained, with a yield of 74.5%. 1H NMR (600 MHz, CDCl3): δ (ppm) = 6.05 (2H, -CF2H), 4.01 (5H, -CH2-O-CH2-CHOH-CH2-O-CH2-), 3.70 (4H, -O-CH2-CHOH-CH2-O-), 2.33 (1H, -O-CH2-CH-CH2-O).13C NMR (600 MHz, CDCl3): δ (ppm)= 68.04~68.38 (-O-CH2-CHOH-CH2-O-), 69.29 (-O-CH2-CHOH-CH2-O-), 73.41 (-O-CH2-CF2-), 105.93~117.04 (-CF2-CF2-CF2-CF2H). 19F NMR (600 MHz, CDCl3, ppm): δ = -120.00 (HF2CF2CF2CF2C-), -125.73 (HF2CF2CF2CF2C-), -130.39 (HF2CF2CF2CF2C-), -137.38 (HF2CF2CF2CF2C-). ",Paragraph_2_IUPAC,"2,3-Bisoctafluoropentyloxy-1-propanol"
